 0  0  6.00 -1205.02   0.020    -nan   0.152    25.8295   -16.9458     1.5780   0.012252  -0.000023  -0.000001
 0  0  6.00  5509.75   0.020   0.947   0.069    91.1799    -0.0045     0.2934   0.012379   0.000008  -0.000003
 0  0  6.00  -294.09   0.020    -nan   0.107     6.1705   -23.1808     6.4576   0.012402  -0.000024  -0.000005
 0  0  6.00   557.20   0.020   0.858   0.021    66.1939    -5.4931     7.2986   0.011911  -0.000004  -0.000006
 0  0  6.00   282.42   0.020   0.000   0.032    15.5678   -14.9095    -6.7089   0.012480   0.000005  -0.000001
 0  0  6.00   468.42   0.020   0.958   0.026    44.1879    11.3728     7.6243   0.012299  -0.000003  -0.000002
 0  0  6.00   121.17   0.020   0.000   0.027    12.3796   -31.0046    31.1052   0.012167   0.000000  -0.000004
 0  0  6.00  1384.27   0.020   0.949   0.021    59.6409    19.3933     1.8538  -0.007430  -0.000003  -0.000003
 0  0  6.00  -419.03   0.020    -nan   0.002    23.8086   -41.3879     6.8658  -0.007450   0.000000   0.000001
 0  0  6.00   676.50   0.020   0.870   0.001    76.4923   -22.7264     5.1210  -0.007314   0.000001   0.000001
 1  1  6.00 -1957.42   0.020    -nan   0.003    81.1049    -5.1048     1.4902  -0.007394   0.000001   0.000001
 1  1  6.00  2063.03   0.020   0.849   0.011    46.6997     0.0228     1.0897  -0.007416  -0.000003   0.000001
 1  1  6.00 -2129.05   0.020    -nan   0.018    61.7634    -2.2308     1.1312  -0.007428   0.000008   0.000003
 0  0  6.00   108.73   0.020   0.000   0.000    19.4143   -18.0573    37.3200  -0.007073   0.000001   0.000002
 1  1  6.00   901.39   0.020   0.000   0.011    71.3293    -3.1522    -2.1979  -0.007417   0.000001  -0.000000
 0  0  6.00   715.72   0.020   0.915   0.004    99.0948     4.9698     4.9995  -0.007294   0.000001   0.000001
 1  1  6.00   437.33   0.020   0.908   0.004    66.6512    -6.4001     8.6058  -0.007215   0.000001   0.000003
 0  0  6.00  4620.17   0.020   0.976   0.103    93.4548    10.0052    -0.2368  -0.007756  -0.000016   0.000003
 0  0  6.00 -2918.56   0.020    -nan   0.038    57.3152   -14.8077    -0.5192  -0.007785   0.000001   0.000000
 0  0  6.00   511.91   0.020   0.000   0.128    12.5926  -138.2118    -3.4063  -0.007575   0.000012   0.000013
 0  0  6.00  -321.25   0.020    -nan   0.025    15.4281   -22.0384    -9.4675  -0.007906  -0.000002  -0.000002
 0  0  6.00  3673.63   0.020   0.000   0.035    80.4627    -0.0017    -0.6085  -0.007921   0.000004  -0.000003
 0  0  6.00 -4051.65   0.020    -nan   0.030    95.6060    -1.0376    -0.5647  -0.007904  -0.000004   0.000001
 0  0  6.00  3077.67   0.020   0.000   0.092    60.5802    -6.1129    -0.8365  -0.007323  -0.000008   0.000014
 0  0  6.00   243.92   0.020   0.372   0.088     5.2079   -40.4377     2.1027  -0.007702   0.000015   0.000010
 0  0  6.00  2256.30   0.020   0.913   0.022    34.7075    14.4796     0.2736  -0.007551  -0.000004   0.000004
 0  0  6.00   281.95   0.020   0.000   0.056     4.1796   -81.2629    -2.7608  -0.007444   0.000007   0.000016
 0  0  6.00  2164.58   0.020   0.880   0.088    40.4981    19.8871     0.4574   0.012080   0.000016  -0.000000
 0  0  6.00  -228.35   0.020    -nan   0.137     4.3196  -186.1979     5.9627   0.012030  -0.000005   0.000015
 0  0  6.00  1843.34   0.020   0.878   0.140    58.6173   -27.8747     1.4788   0.011926  -0.000007   0.000007
 1  1  6.00 -2365.69   0.020    -nan   0.014    63.1583    -5.4235    -1.0777   0.012179   0.000002  -0.000002
 1  1  6.00  1915.82   0.020   0.000   0.038    28.0924    -0.0537    -0.3503   0.012094  -0.000005   0.000005
 1  1  6.00 -2791.31   0.020    -nan   0.041    43.1819    -2.0324    -0.2422   0.012077  -0.000013   0.000005
 0  0  6.00   115.49   0.020   0.000   0.075     5.3092   -67.3827    34.1772   0.011575  -0.000004  -0.000008
 1  1  6.00  2061.31   0.020   0.000   0.096    51.9018    -3.3596    -0.6580   0.012100  -0.000016   0.000003
 0  0  6.00  1861.63   0.020   0.923   0.072    81.1454     6.0614     1.8613   0.012009   0.000003  -0.000003
 1  1  6.00  1139.96   0.020   0.848   0.071    50.0189    -6.7713     3.2159   0.011851   0.000006   0.000002
 0  0  6.00  1799.34   0.020   0.934   0.001    78.1851     8.9005     1.5158   0.000322   0.000000  -0.000000
 0  0  6.00  -702.15   0.020    -nan   0.001    42.0117   -18.0939     4.1953   0.000322  -0.000000  -0.000000
 0  0  6.00   753.52   0.020   0.888   0.001    94.3493   -16.0815     4.6545   0.000314  -0.000000  -0.000000
 1  1  6.00 -1938.40   0.020    -nan   0.001    99.2510    -2.8586     1.5993   0.000319  -0.000000  -0.000000
 1  1  6.00  2508.86   0.020   0.886   0.002    64.9527     0.0099     0.9633   0.000321   0.000000  -0.000001
 1  1  6.00 -2517.45   0.020    -nan   0.002    80.1535    -1.0129     1.0270   0.000321  -0.000001  -0.000001
 0  0  6.00   185.54   0.020   0.000   0.000    36.1651    -8.7176    22.1037   0.000301  -0.000000  -0.000000
 1  1  6.00  1103.90   0.020   0.000   0.001    89.6523    -1.7939    -1.8164   0.000320  -0.000000  -0.000000
 0  0  6.00   109.06   0.020   0.417   0.001    16.6551    28.3991    33.1834   0.000313  -0.000000  -0.000000
 1  1  6.00   492.09   0.020   0.902   0.001    83.8747    -4.9471     7.7407   0.000309  -0.000000  -0.000000
 0  0  6.00  2729.72   0.020   0.925   0.091    45.4144    14.0005     0.0647  -0.012218  -0.000021   0.000016
 0  0  6.00  -537.36   0.020    -nan   0.108     9.1895   -80.8942     1.0627  -0.012182   0.000008  -0.000007
 0  0  6.00  1942.75   0.020   0.887   0.096    63.3542   -25.2577     1.4175  -0.012114   0.000012  -0.000008
 1  1  6.00 -2601.92   0.020    -nan   0.066    67.9307    -3.5583    -1.0402  -0.012348  -0.000006   0.000001
 1  1  6.00  2016.84   0.020   0.000   0.072    33.0098     0.0334    -0.7823  -0.012339   0.000006  -0.000003
 1  1  6.00 -2850.87   0.020    -nan   0.065    48.0849    -1.4371    -0.5559  -0.012314  -0.000001   0.000008
 0  0  6.00   214.81   0.020   0.000   0.018     9.7882   -33.8166    18.2303  -0.011754  -0.000001   0.000006
 1  1  6.00  2326.56   0.020   0.000   0.035    56.6638    -2.8496    -0.6006  -0.012287   0.000021  -0.000006
 0  0  6.00  1892.45   0.020   0.925   0.020    85.9040     5.5671     1.8300  -0.012196  -0.000004   0.000004
 1  1  6.00  1208.93   0.020   0.859   0.024    54.7110    -6.0797     3.0236  -0.012028  -0.000007  -0.000000
 0  0  6.00  4525.83   0.020   0.000   0.031    90.8018     6.2682    -0.3911   0.007310   0.000012   0.000002
 0  0  6.00 -2374.99   0.020    -nan   0.013    54.6185   -11.7437    -0.9366   0.007336   0.000002  -0.000000
 0  0  6.00   379.32   0.020   0.000   0.061    10.0627  -150.0112    -6.2003   0.007120  -0.000013  -0.000009
 0  0  6.00  -236.14   0.020    -nan   0.006    12.6234   -18.4005   -13.2874   0.007373   0.000003   0.000001
 0  0  6.00  3439.29   0.020   0.000   0.011    77.6654    -0.0054    -0.6541   0.007396  -0.000003   0.000001
 0  0  6.00 -3430.45   0.020    -nan   0.007    92.7534    -0.6476    -0.7311   0.007401   0.000003  -0.000003
 0  0  6.00  2083.34   0.020   0.000   0.027    58.1377    -5.5787    -1.6841   0.006907   0.000003   0.000002
 0  0  6.00   120.16   0.020   0.000   0.020     2.6301   -55.3151     9.9670   0.007260  -0.000009  -0.000005
 0  0  6.00  2088.57   0.020   0.908   0.040    32.2709    14.9634    -0.3988   0.007033   0.000008  -0.000004
 0  0  6.00    97.80   0.020   0.000   0.037     1.9478  -185.9420   -23.6801   0.007003  -0.000010  -0.000010
 0  0  6.00  1530.34   0.020   0.914   0.020    56.8008     7.3395     1.7857   0.007948   0.000001   0.000001
 0  0  6.00  -396.13   0.020    -nan   0.022    20.4339   -29.9937     7.4874   0.007933  -0.000001  -0.000001
 0  0  6.00   664.49   0.020   0.868   0.012    73.0775   -18.7908     5.3261   0.007780  -0.000001  -0.000001
 1  1  6.00 -1812.25   0.020    -nan   0.022    77.8198    -2.5668     1.7215   0.007869  -0.000001  -0.000002
 1  1  6.00  1919.89   0.020   0.836   0.032    43.5378     0.0055     1.1923   0.007909   0.000004  -0.000003
 1  1  6.00 -2120.63   0.020    -nan   0.036    58.7638    -0.8331     1.2001   0.007924  -0.000006  -0.000002
 0  0  6.00    91.19   0.020   0.000   0.011    15.2719   -18.7969    45.5516   0.007480   0.000001  -0.000002
 1  1  6.00   972.18   0.020   0.000   0.013    68.1910    -1.6325    -2.0423   0.007914   0.000000   0.000000
 0  0  6.00   713.71   0.020   0.912   0.013    95.2213     4.7629     5.1321   0.007741  -0.000002  -0.000001
 1  1  6.00   412.33   0.020   0.930   0.011    62.5935    -5.9781     9.3793   0.007651  -0.000001  -0.000003
 0  0  6.00   361.74   0.020   0.000   0.014     8.8536    46.7960     6.4407  -0.012248  -0.000001  -0.000004
 0  0  6.00 -2189.19   0.020    -nan   0.015    72.4671    -8.4828     1.2517  -0.012253   0.000004   0.000003
 0  0  6.00   343.67   0.020   0.000   0.013    26.0124   -54.0506    10.1199  -0.012055   0.000003   0.000003
 1  1  6.00 -1550.02   0.020    -nan   0.026    30.3920    -6.5766     1.3792  -0.012026   0.000018   0.000006
 0  0  6.00  6451.84   0.020   0.968   0.036    95.9604     0.0165     0.1257  -0.012074  -0.000005   0.000005
