10000  9.2941  2.5697
20000  9.5304  2.2787
30000  9.8223  2.6434
40000  9.7143  2.9155
50000  9.9109  2.7102
60000  9.9162  2.8886
70000  9.8410  3.0534
80000  10.0563  2.9053
90000  10.0930  2.9804
100000  10.0194  3.1012
110000  10.2063  3.0037
120000  10.2888  3.0268
130000  10.1819  3.1244
140000  10.3699  3.0441
150000  10.4045  3.0572
160000  10.2362  3.1370
170000  10.3787  3.0641
180000  10.3504  3.0786
190000  10.1466  3.1318
200000  10.2885  3.0723
210000  10.2696  3.0813
220000  10.0701  3.1299
230000  10.2108  3.0688
240000  10.1988  3.0826
250000  10.0076  3.1287
260000  10.1496  3.0662
270000  10.1371  3.0838
280000  9.9601  3.1299
290000  10.1077  3.0643
300000  10.0952  3.0854
310000  9.9355  3.1322
320000  10.0872  3.0644
330000  10.0766  3.0850
340000  9.9351  3.1364
350000  10.0969  3.0662
360000  10.0922  3.0853
370000  9.9657  3.1406
380000  10.1348  3.0611
390000  10.1337  3.0864
400000  10.0142  3.1443
410000  10.1955  3.0531
420000  10.1985  3.0837
430000  10.0830  3.1501
440000  10.2689  3.0468
450000  10.2689  3.0842
460000  10.1511  3.1542
470000  10.3398  3.0494
480000  10.3369  3.0817
490000  10.2113  3.1586
500000  10.4024  3.0522
510000  10.3969  3.0815
520000  10.2657  3.1581
530000  10.4610  3.0453
540000  10.4415  3.0887
550000  10.2943  3.1507
560000  10.4899  3.0444
570000  10.4553  3.0846
580000  10.2998  3.1496
590000  10.4938  3.0386
600000  10.4538  3.0899
610000  10.2895  3.1504
620000  10.4797  3.0477
630000  10.4351  3.0835
640000  10.2593  3.1474
650000  10.4498  3.0446
660000  10.4031  3.0853
670000  10.2172  3.1484
680000  10.4085  3.0431
690000  10.3650  3.0865
700000  10.1717  3.1478
710000  10.3637  3.0359
720000  10.3237  3.0880
730000  10.1241  3.1494
740000  10.3164  3.0457
750000  10.2807  3.0919
760000  10.0758  3.1508
770000  10.2670  3.0380
780000  10.2376  3.0855
790000  10.0299  3.1515
800000  10.2201  3.0341
810000  10.2023  3.0803
820000  9.9932  3.1480
830000  10.1798  3.0327
840000  10.1739  3.0768
850000  9.9600  3.1500
860000  10.1413  3.0227
870000  10.1453  3.0799
880000  9.9295  3.1462
890000  10.1041  3.0339
900000  10.1175  3.0800
910000  9.9041  3.1460
920000  10.0725  3.0377
930000  10.0979  3.0846
940000  9.8861  3.1520
950000  10.0517  3.0384
960000  10.0880  3.0844
970000  9.8757  3.1530
980000  10.0403  3.0380
990000  10.0881  3.0839
1000000  9.8742  3.1613
1010000  10.0383  3.0417
1020000  10.0934  3.0831
1030000  9.8824  3.1663
1040000  10.0455  3.0449
1050000  10.1016  3.0848
1060000  9.8926  3.1693
1070000  10.0574  3.0370
1080000  10.1107  3.0871
1090000  9.8928  3.1636
1100000  10.0544  3.0332
1110000  10.1191  3.0854
1120000  9.8966  3.1695
1130000  10.0544  3.0310
1140000  10.1306  3.0800
1150000  9.9186  3.1656
1160000  10.0758  3.0310
1170000  10.1563  3.0764
1180000  9.9391  3.1651
1190000  10.0944  3.0280
1200000  10.1794  3.0734
1210000  9.9563  3.1630
1220000  10.1126  3.0230
1230000  10.2011  3.0727
1240000  9.9730  3.1615
1250000  10.1302  3.0194
1260000  10.2133  3.0721
1270000  9.9814  3.1606
1280000  10.1351  3.0178
1290000  10.2231  3.0732
1300000  9.9888  3.1598
1310000  10.1442  3.0208
1320000  10.2324  3.0713
1330000  10.0006  3.1590
1340000  10.1541  3.0220
1350000  10.2462  3.0726
1360000  10.0126  3.1590
1370000  10.1632  3.0156
1380000  10.2599  3.0752
1390000  10.0190  3.1594
1400000  10.1710  3.0116
1410000  10.2685  3.0720
1420000  10.0287  3.1602
1430000  10.1810  3.0032
1440000  10.2770  3.0694
1450000  10.0385  3.1611
1460000  10.1955  3.0005
1470000  10.2971  3.0681
1480000  10.0607  3.1614
1490000  10.2172  3.0008
1500000  10.3123  3.0652
1510000  10.0689  3.1616
1520000  10.2271  3.0020
1530000  10.3233  3.0629
1540000  10.0788  3.1628
1550000  10.2445  3.0029
1560000  10.3188  3.0605
1570000  10.0995  3.1641
1580000  10.2705  3.0064
1590000  10.2700  3.0611
1600000  10.0532  3.1660
1610000  10.2382  3.0107
1620000  10.2251  3.0627
1630000  10.0096  3.1692
1640000  10.1948  3.0145
1650000  10.1831  3.0644
1660000  9.9688  3.1686
1670000  10.1536  3.0176
1680000  10.1439  3.0669
1690000  9.9315  3.1687
1700000  10.1142  3.0156
1710000  10.1084  3.0681
1720000  9.8978  3.1663
1730000  10.0780  3.0121
1740000  10.0766  3.0693
1750000  9.8669  3.1666
1760000  10.0456  3.0164
1770000  10.0479  3.0718
1780000  9.8406  3.1651
1790000  10.0187  3.0217
1800000  10.0250  3.0731
1810000  9.8195  3.1607
1820000  9.9975  3.0250
1830000  10.0071  3.0743
1840000  9.8018  3.1605
1850000  9.9797  3.0275
1860000  9.9916  3.0750
1870000  9.7873  3.1593
1880000  9.9659  3.0285
1890000  9.9802  3.0759
1900000  9.7762  3.1597
1910000  9.9546  3.0200
1920000  9.9714  3.0769
1930000  9.7677  3.1631
1940000  9.9459  3.0223
1950000  9.9648  3.0782
1960000  9.7615  3.1597
1970000  9.9395  3.0183
1980000  9.9606  3.0782
1990000  9.7576  3.1616
2000000  9.9364  3.0221
