10000  -0.4760  1.9254
20000  -3.1685  2.0214
30000  -6.8515  2.0536
40000  -3.8733  2.0542
50000  -1.4142  2.0305
60000  0.2880  2.0233
70000  -0.2806  2.0371
80000  -1.6509  1.9920
90000  -2.1579  1.9634
100000  -2.1094  1.9561
110000  -2.7677  1.9532
120000  -3.7862  1.9659
130000  -4.9379  2.0012
140000  -10.9368  2.0432
150000  -10.0294  2.0403
160000  -9.2299  2.0289
170000  -8.6028  2.0097
180000  -8.6821  2.0145
190000  -7.4045  2.0201
200000  -7.0070  2.0011
210000  -7.7951  1.9930
220000  -8.8623  1.9964
230000  -5.6008  2.0106
240000  -8.6925  2.0190
250000  -8.5918  2.0044
260000  -10.5755  1.9971
270000  -12.0969  1.9955
280000  -13.1627  1.9996
290000  -11.0652  2.0000
300000  -9.5354  2.0122
310000  -8.5729  2.0150
320000  -7.6212  2.0095
330000  -6.9091  2.0031
340000  -7.8503  2.0082
350000  -8.7835  2.0281
360000  -5.6478  2.0303
370000  -5.7381  2.0100
380000  -10.1569  1.9779
390000  -9.6138  1.9634
400000  -9.0250  1.9823
410000  -8.4816  1.9755
420000  -8.1307  1.9613
430000  -7.4009  1.9769
440000  -6.4847  2.0093
450000  -6.3172  2.0216
460000  -6.4430  2.0132
470000  -6.3620  2.0220
480000  -6.5810  2.0400
490000  -6.9214  2.0347
500000  -8.3041  2.0350
510000  -9.6634  2.0410
520000  -8.6317  2.0451
530000  -6.5198  2.0390
540000  -6.9400  2.0399
550000  -7.4081  2.0578
560000  -7.9322  2.0241
570000  -8.9751  2.0089
580000  -9.2629  2.0169
590000  -10.1143  2.0258
600000  -11.0745  2.0255
610000  -7.5444  2.0271
620000  -8.6998  2.0283
630000  -9.8270  2.0326
640000  -11.3236  2.0373
650000  -9.2141  2.0349
660000  -10.3878  2.0255
670000  -11.7064  2.0168
680000  -4.2605  2.0088
690000  -3.0966  2.0127
700000  -1.0534  2.0208
710000  0.8921  2.0294
720000  0.0190  2.0156
730000  -0.4753  2.0057
740000  -0.5356  2.0021
750000  -0.1224  1.9960
760000  -0.4218  1.9807
770000  -2.4171  1.9711
780000  -4.1947  1.9692
790000  -5.8247  1.9680
800000  -7.3934  1.9684
810000  -5.2911  1.9779
820000  -5.5263  1.9936
830000  -4.1290  2.0150
840000  -1.7362  2.0304
850000  -3.8046  2.0474
860000  -7.2579  2.0318
870000  -5.2666  2.0453
880000  -3.3758  2.0483
890000  -3.2497  2.0451
900000  -4.6353  2.0434
910000  -5.9468  2.0354
920000  -7.1438  2.0347
930000  -8.1617  2.0559
940000  -9.0391  2.0559
950000  -9.7026  2.0356
960000  -12.5658  2.0236
970000  -12.2204  2.0261
980000  -11.9651  2.0424
990000  -11.9024  2.0534
1000000  -11.8930  2.0204
1010000  -11.9488  2.0127
1020000  -12.0160  2.0165
1030000  -12.0343  2.0128
1040000  -12.0426  2.0153
1050000  -12.0249  2.0198
1060000  -12.8655  2.0368
1070000  -11.7009  2.0404
1080000  -10.7319  2.0146
1090000  -10.0405  1.9972
1100000  -10.1060  1.9882
1110000  -10.6207  1.9871
1120000  -11.0099  1.9950
1130000  -11.0016  2.0054
1140000  -10.8568  2.0274
1150000  -10.8747  2.0509
1160000  -11.2045  2.0670
1170000  -11.7301  2.0620
1180000  -12.1150  2.0466
1190000  -12.0396  2.0409
1200000  -11.5662  2.0067
1210000  -11.0379  1.9989
1220000  -10.7740  1.9928
1230000  -10.9383  1.9820
1240000  -11.4809  1.9783
1250000  -12.2403  1.9916
1260000  -8.8457  2.0175
1270000  -8.9915  2.0323
1280000  -9.4173  2.0401
1290000  -8.3015  2.0481
1300000  -7.4070  2.0585
1310000  -6.9345  2.0679
1320000  -7.3475  2.0662
1330000  -8.3460  2.0444
1340000  -9.0887  2.0434
1350000  -9.1748  2.0333
1360000  -8.8336  2.0209
1370000  -8.8905  2.0033
1380000  -9.9580  1.9971
1390000  -10.5015  1.9946
1400000  -11.3866  1.9912
1410000  -12.3059  1.9925
1420000  -12.7474  1.9964
1430000  -12.8699  2.0023
1440000  -13.0044  2.0062
1450000  -12.6722  2.0055
1460000  -12.5917  2.0080
1470000  -12.6008  2.0073
1480000  -12.7130  2.0153
1490000  -12.9251  2.0114
1500000  -11.0590  2.0059
1510000  -11.0121  1.9972
1520000  -11.0635  2.0031
1530000  -11.4381  2.0165
1540000  -12.3664  1.9952
1550000  -10.6549  1.9808
1560000  -11.0187  1.9740
1570000  -11.9526  1.9685
1580000  -10.7771  1.9867
1590000  -9.7419  2.0238
1600000  -9.1027  2.0548
1610000  -8.9471  2.0496
1620000  -9.3523  2.0273
1630000  -10.3719  2.0122
1640000  -11.7775  2.0032
1650000  -10.3042  2.0000
1660000  -10.1877  2.0042
1670000  -9.5722  2.0165
1680000  -8.5775  2.0368
1690000  -10.6225  2.0284
1700000  -10.1101  2.0253
1710000  -10.5017  2.0248
1720000  -10.2413  2.0266
1730000  -10.7155  2.0304
1740000  -12.5104  2.0373
1750000  -11.3264  2.0323
1760000  -10.3462  2.0102
1770000  -9.5219  1.9986
1780000  -8.8952  2.0083
1790000  -8.6035  2.0272
1800000  -12.3532  2.0278
1810000  -11.3508  2.0219
1820000  -10.4476  2.0424
1830000  -12.2872  2.0429
1840000  -11.8351  2.0267
1850000  -11.8046  2.0271
1860000  -12.1952  2.0353
1870000  -12.3702  2.0540
1880000  -7.5776  2.0738
1890000  -12.3556  2.0701
1900000  -11.5618  2.0581
1910000  -10.8711  2.0526
1920000  -10.3297  2.0529
1930000  -9.9978  2.0519
1940000  -9.8264  2.0319
1950000  -9.7676  2.0260
1960000  -9.7652  2.0413
1970000  -9.7736  2.0498
1980000  -9.7865  2.0545
1990000  -9.8613  2.0591
2000000  -10.0963  2.0610
