         0    6949.3828   538.4814   149.9944   0.0000000   0.0000000    4440.1787   469.1527   150.0022   0.0000000   0.0000000 
     20000    6947.8188   540.4805   149.9501   0.0001000  -0.0000022    4437.9263   486.4565   149.9745   0.0008652  -0.0000014 
     40000    6956.5044   549.8926   149.8735   0.0004706  -0.0000038    4436.3916   493.0747   149.9428   0.0003309  -0.0000016 
     60000    6960.9595   557.4796   149.8357   0.0003794  -0.0000019    4436.5176   499.2598   149.8976   0.0003093  -0.0000023 
     80000    6960.8535   564.4462   149.9080   0.0003483   0.0000036    4435.4810   506.2001   149.9815   0.0003470   0.0000042 
    100000    6961.4604   571.3043   149.2981   0.0003429  -0.0000305    4435.3652   513.1934   150.0255   0.0003497   0.0000022 
    120000    6957.3140   578.1582   149.2261   0.0003427  -0.0000036    4435.6401   520.1650   150.0032   0.0003486  -0.0000011 
    140000    6959.6929   584.9789   149.0619   0.0003410  -0.0000082    4437.4360   527.1028   149.9414   0.0003469  -0.0000031 
    160000    6959.8857   591.7784   149.0898   0.0003400   0.0000014    4437.9443   534.0046   149.9413   0.0003451  -0.0000000 
    180000    6956.5532   598.4510   149.2094   0.0003336   0.0000060    4439.0596   540.8956   149.9336   0.0003445  -0.0000004 
    200000    6918.1274   605.2986   150.6371   0.0003424   0.0000714    4439.9111   547.7693   149.9016   0.0003437  -0.0000016 
    220000    6989.3516   611.9459   148.5849   0.0003324  -0.0001026    4440.0596   554.6327   149.8845   0.0003432  -0.0000009 
    240000    6927.0889   618.8369   150.2154   0.0003446   0.0000815    4440.2905   561.4805   149.8557   0.0003424  -0.0000014 
    260000    6991.1904   625.4446   148.1685   0.0003304  -0.0001023    4440.5146   568.3369   149.8305   0.0003428  -0.0000013 
    280000    6924.4678   632.2521   150.2553   0.0003404   0.0001043    4440.5200   575.1942   149.8265   0.0003429  -0.0000002 
    300000    6954.2290   639.0085   149.6550   0.0003378  -0.0000300    4440.3535   582.0556   149.8439   0.0003431   0.0000009 
    320000    6958.3862   645.7654   149.4468   0.0003378  -0.0000104    4440.2778   588.9151   149.8711   0.0003430   0.0000014 
    340000    6958.8936   652.5967   149.2976   0.0003416  -0.0000075    4440.2554   595.7697   149.8691   0.0003427  -0.0000001 
    360000    6956.7739   659.3277   149.2834   0.0003366  -0.0000007    4440.1777   602.6219   149.8586   0.0003426  -0.0000005 
    380000    6958.9590   666.0906   149.1616   0.0003381  -0.0000061    4440.1562   609.4755   149.8350   0.0003427  -0.0000012 
    400000    6959.7544   672.8610   149.0676   0.0003385  -0.0000047    4440.1797   616.3300   149.7947   0.0003427  -0.0000020 
    420000    6959.4727   679.6466   149.0280   0.0003393  -0.0000020    4440.1064   623.1881   149.7442   0.0003429  -0.0000025 
    440000    6960.2275   686.4412   148.9209   0.0003397  -0.0000054    4440.1665   630.0494   149.6844   0.0003431  -0.0000030 
    460000    6960.1362   693.2358   148.7919   0.0003397  -0.0000065    4440.1396   636.9116   149.6521   0.0003431  -0.0000016 
    480000    6959.4058   700.0330   148.7362   0.0003399  -0.0000028    4440.1724   643.7726   149.6220   0.0003431  -0.0000015 
    500000    6959.3750   706.7947   148.7241   0.0003381  -0.0000006    4440.2080   650.6295   149.6099   0.0003428  -0.0000006 
    520000    6956.9312   713.5913   148.8289   0.0003398   0.0000052    4440.2725   657.4916   149.6030   0.0003431  -0.0000003 
    540000    6958.4561   720.3697   148.8241   0.0003389  -0.0000002    4440.3164   664.3546   149.5948   0.0003431  -0.0000004 
    560000    6958.1196   727.1737   148.8618   0.0003402   0.0000019    4440.4058   671.2263   149.5793   0.0003436  -0.0000008 
    580000    6955.8950   733.9912   148.9532   0.0003409   0.0000046    4440.5210   678.2308   149.5557   0.0003502  -0.0000012 
    600000    6936.1562   740.8126   149.8455   0.0003411   0.0000446    4440.8564   685.1086   149.5142   0.0003439  -0.0000021 
    620000    6977.9106   747.6421   148.5018   0.0003415  -0.0000672    4440.6948   691.9894   149.5075   0.0003440  -0.0000003 
    640000    6936.0693   754.4803   149.8857   0.0003419   0.0000692    4440.5254   698.8722   149.5221   0.0003441   0.0000007 
    660000    6957.4272   761.3273   149.4193   0.0003424  -0.0000233    4440.4170   705.7641   149.5231   0.0003446   0.0000000 
    680000    6956.9956   768.1846   149.4323   0.0003429   0.0000007    4440.3477   712.6397   149.5213   0.0003438  -0.0000001 
    700000    6957.4180   775.0394   149.4199   0.0003427  -0.0000006    4440.2881   719.5515   149.5184   0.0003456  -0.0000001 
    720000    6957.7959   781.9185   149.4052   0.0003440  -0.0000007    4440.2651   726.4705   149.5146   0.0003460  -0.0000002 
    740000    6956.7051   788.8078   149.4413   0.0003445   0.0000018    4440.2324   733.3945   149.5111   0.0003462  -0.0000002 
    760000    6957.8599   795.6871   149.4035   0.0003440  -0.0000019    4440.2271   740.3271   149.5071   0.0003466  -0.0000002 
    780000    6957.9819   802.5836   149.3716   0.0003448  -0.0000016    4440.2031   747.2676   149.5034   0.0003470  -0.0000002 
    800000    6958.1748   809.4955   149.3245   0.0003456  -0.0000024    4440.1782   754.2130   149.5005   0.0003473  -0.0000001 
    820000    6958.2642   816.4257   149.2863   0.0003465  -0.0000019    4440.1802   761.1661   149.4965   0.0003477  -0.0000002 
    840000    6958.2100   823.3663   149.2574   0.0003470  -0.0000014    4440.1704   768.1277   149.4935   0.0003481  -0.0000001 
    860000    6957.9917   830.3187   149.2420   0.0003476  -0.0000008    4440.1602   775.0947   149.4902   0.0003483  -0.0000002 
    880000    6957.9849   837.2501   149.2235   0.0003466  -0.0000009    4440.1519   782.0716   149.4904   0.0003488   0.0000000 
    900000    6957.2559   844.2061   149.2375   0.0003478   0.0000007    4440.1504   789.0674   149.4913   0.0003498   0.0000000 
    920000    6957.5474   851.2305   149.2187   0.0003512  -0.0000009    4440.1504   796.0625   149.4945   0.0003498   0.0000002 
    940000    6957.5781   858.2383   149.2000   0.0003504  -0.0000009    4440.1416   803.0495   149.4991   0.0003493   0.0000002 
    960000    6957.3555   865.2186   149.1907   0.0003490  -0.0000005    4440.1250   810.0553   149.5058   0.0003503   0.0000003 
    980000    6953.0811   872.2060   149.3604   0.0003494   0.0000085    4440.1294   817.0678   149.5132   0.0003506   0.0000004 
   1000000    6953.8911   879.2158   149.4030   0.0003505   0.0000021    4440.1455   824.0859   149.5202   0.0003509   0.0000004 
