10000  0.1274
20000  0.1132
30000  0.1415
40000  0.1250
50000  0.1392
60000  0.1698
70000  0.1816
80000  0.1934
90000  0.1863
100000  0.2311
110000  0.2618
120000  0.2712
130000  0.2500
140000  0.2547
150000  0.2594
160000  0.2453
170000  0.2594
180000  0.2759
190000  0.2783
200000  0.2571
210000  0.2712
220000  0.2500
230000  0.2241
240000  0.2217
250000  0.2311
260000  0.2382
270000  0.2500
280000  0.2453
290000  0.2618
300000  0.2547
310000  0.2618
320000  0.2689
330000  0.2335
340000  0.2358
350000  0.2358
360000  0.2335
370000  0.2241
380000  0.2288
390000  0.2429
400000  0.2453
410000  0.2335
420000  0.2406
430000  0.2429
440000  0.2476
450000  0.2358
460000  0.2358
470000  0.2429
480000  0.2429
490000  0.2335
500000  0.2311
510000  0.2358
520000  0.2358
530000  0.2264
540000  0.2358
550000  0.2005
560000  0.2028
570000  0.2170
580000  0.2052
590000  0.2099
600000  0.2382
610000  0.2429
620000  0.2335
630000  0.2193
640000  0.2052
650000  0.2217
660000  0.2146
670000  0.2170
680000  0.2217
690000  0.2358
700000  0.2500
710000  0.2642
720000  0.2712
730000  0.2524
740000  0.2618
750000  0.2547
760000  0.2807
770000  0.2807
780000  0.2972
790000  0.2972
800000  0.3019
810000  0.3090
820000  0.3349
830000  0.3420
840000  0.3514
850000  0.3467
860000  0.3514
870000  0.3514
880000  0.3608
890000  0.3443
900000  0.3373
910000  0.2877
920000  0.3090
930000  0.3066
940000  0.2995
950000  0.3066
960000  0.2901
970000  0.2972
980000  0.3042
990000  0.3066
1000000  0.3019
1010000  0.3137
1020000  0.3349
1030000  0.3325
1040000  0.3231
1050000  0.3231
1060000  0.3066
1070000  0.2995
1080000  0.2995
1090000  0.2830
1100000  0.2759
1110000  0.2618
1120000  0.2500
1130000  0.2476
1140000  0.2594
1150000  0.2476
1160000  0.2618
1170000  0.2759
1180000  0.2689
1190000  0.2689
1200000  0.2995
1210000  0.2712
1220000  0.2854
1230000  0.2689
1240000  0.2429
1250000  0.2406
1260000  0.2335
1270000  0.2264
1280000  0.2335
1290000  0.2476
1300000  0.2429
1310000  0.2382
1320000  0.2217
1330000  0.2264
1340000  0.2028
1350000  0.1792
1360000  0.1863
1370000  0.1934
1380000  0.2052
1390000  0.2288
1400000  0.2264
1410000  0.2524
1420000  0.2358
1430000  0.2217
1440000  0.2146
1450000  0.2311
1460000  0.2406
1470000  0.2335
1480000  0.2406
1490000  0.2712
1500000  0.2736
1510000  0.3113
1520000  0.3255
1530000  0.3042
1540000  0.3160
1550000  0.2854
1560000  0.2807
1570000  0.2665
1580000  0.2689
1590000  0.2877
1600000  0.2854
1610000  0.2712
1620000  0.2618
1630000  0.2571
1640000  0.2453
1650000  0.2288
1660000  0.2500
1670000  0.2500
1680000  0.2500
1690000  0.2524
1700000  0.2594
1710000  0.2476
1720000  0.2642
1730000  0.2807
1740000  0.2877
1750000  0.2736
1760000  0.2736
1770000  0.2547
1780000  0.2524
1790000  0.2571
1800000  0.2406
1810000  0.2547
1820000  0.2311
1830000  0.2406
1840000  0.2311
1850000  0.2571
1860000  0.2500
1870000  0.2594
1880000  0.2807
1890000  0.2736
1900000  0.2642
1910000  0.2759
1920000  0.2736
1930000  0.2665
1940000  0.2453
1950000  0.2476
1960000  0.2689
1970000  0.2854
1980000  0.2925
1990000  0.2783
2000000  0.2594
