10000  0.5970  0.5970  84.2627
20000  0.5937  0.5953  84.7266
30000  0.5919  0.5942  84.9789
40000  0.5911  0.5934  85.0981
50000  0.5895  0.5926  85.3308
60000  0.5882  0.5919  85.5232
70000  0.5872  0.5912  85.6617
80000  0.5871  0.5907  85.6837
90000  0.5863  0.5902  85.7990
100000  0.5860  0.5898  85.8324
110000  0.5854  0.5894  85.9268
120000  0.5850  0.5890  85.9859
130000  0.5856  0.5888  85.8916
140000  0.5855  0.5885  85.9147
150000  0.5852  0.5883  85.9517
160000  0.5848  0.5881  86.0101
170000  0.5849  0.5879  86.0044
180000  0.5854  0.5878  85.9290
190000  0.5853  0.5876  85.9417
200000  0.5854  0.5875  85.9283
210000  0.5854  0.5874  85.9292
220000  0.5845  0.5873  86.0527
230000  0.5837  0.5871  86.1721
240000  0.5831  0.5870  86.2651
250000  0.5834  0.5868  86.2215
260000  0.5838  0.5867  86.1586
270000  0.5845  0.5866  86.0605
280000  0.5843  0.5865  86.0921
290000  0.5841  0.5865  86.1110
300000  0.5841  0.5864  86.1170
310000  0.5841  0.5863  86.1182
320000  0.5842  0.5862  86.0955
330000  0.5842  0.5862  86.1089
340000  0.5843  0.5861  86.0876
350000  0.5836  0.5860  86.1922
360000  0.5837  0.5860  86.1765
370000  0.5839  0.5859  86.1536
380000  0.5833  0.5859  86.2321
390000  0.5833  0.5858  86.2429
400000  0.5830  0.5857  86.2798
410000  0.5833  0.5857  86.2427
420000  0.5831  0.5856  86.2698
430000  0.5833  0.5855  86.2354
440000  0.5833  0.5855  86.2361
450000  0.5833  0.5854  86.2374
460000  0.5837  0.5854  86.1704
470000  0.5840  0.5854  86.1395
480000  0.5842  0.5854  86.1082
490000  0.5839  0.5853  86.1515
500000  0.5837  0.5853  86.1692
510000  0.5840  0.5853  86.1292
520000  0.5842  0.5852  86.0959
530000  0.5842  0.5852  86.1096
540000  0.5836  0.5852  86.1973
550000  0.5832  0.5852  86.2457
560000  0.5834  0.5851  86.2196
570000  0.5833  0.5851  86.2289
580000  0.5837  0.5851  86.1791
590000  0.5835  0.5850  86.2007
600000  0.5835  0.5850  86.2027
610000  0.5835  0.5850  86.2082
620000  0.5832  0.5850  86.2560
630000  0.5832  0.5849  86.2522
640000  0.5830  0.5849  86.2751
650000  0.5830  0.5849  86.2847
660000  0.5826  0.5848  86.3335
670000  0.5827  0.5848  86.3272
680000  0.5829  0.5848  86.2981
690000  0.5831  0.5848  86.2684
700000  0.5829  0.5847  86.2902
710000  0.5827  0.5847  86.3243
720000  0.5826  0.5847  86.3401
730000  0.5825  0.5846  86.3601
740000  0.5827  0.5846  86.3187
750000  0.5828  0.5846  86.3045
760000  0.5828  0.5846  86.3065
770000  0.5824  0.5845  86.3724
780000  0.5825  0.5845  86.3537
790000  0.5831  0.5845  86.2714
800000  0.5829  0.5845  86.2973
810000  0.5830  0.5845  86.2806
820000  0.5828  0.5844  86.3058
830000  0.5831  0.5844  86.2606
840000  0.5826  0.5844  86.3377
850000  0.5826  0.5844  86.3410
860000  0.5824  0.5844  86.3739
870000  0.5830  0.5843  86.2776
880000  0.5827  0.5843  86.3202
890000  0.5827  0.5843  86.3172
900000  0.5831  0.5843  86.2611
910000  0.5829  0.5843  86.2966
920000  0.5827  0.5843  86.3233
930000  0.5826  0.5842  86.3396
940000  0.5825  0.5842  86.3575
950000  0.5829  0.5842  86.2971
960000  0.5830  0.5842  86.2788
970000  0.5829  0.5842  86.2965
980000  0.5826  0.5842  86.3341
990000  0.5823  0.5841  86.3886
1000000  0.5824  0.5841  86.3686
1010000  0.5830  0.5841  86.2771
1020000  0.5827  0.5841  86.3186
1030000  0.5832  0.5841  86.2530
1040000  0.5833  0.5841  86.2329
1050000  0.5833  0.5841  86.2325
1060000  0.5829  0.5841  86.2884
1070000  0.5828  0.5841  86.3087
1080000  0.5829  0.5840  86.2905
1090000  0.5829  0.5840  86.2885
1100000  0.5829  0.5840  86.2910
1110000  0.5829  0.5840  86.2936
1120000  0.5827  0.5840  86.3222
1130000  0.5824  0.5840  86.3646
1140000  0.5827  0.5840  86.3274
1150000  0.5826  0.5840  86.3397
1160000  0.5828  0.5840  86.3108
1170000  0.5825  0.5839  86.3481
1180000  0.5825  0.5839  86.3552
1190000  0.5824  0.5839  86.3686
1200000  0.5823  0.5839  86.3903
1210000  0.5818  0.5839  86.4545
1220000  0.5821  0.5839  86.4164
1230000  0.5820  0.5839  86.4276
1240000  0.5818  0.5838  86.4576
1250000  0.5815  0.5838  86.5023
1260000  0.5815  0.5838  86.5057
1270000  0.5815  0.5838  86.5002
1280000  0.5815  0.5838  86.5066
1290000  0.5814  0.5838  86.5234
1300000  0.5813  0.5837  86.5265
1310000  0.5817  0.5837  86.4688
1320000  0.5817  0.5837  86.4671
1330000  0.5814  0.5837  86.5142
1340000  0.5812  0.5837  86.5519
1350000  0.5814  0.5837  86.5179
1360000  0.5809  0.5836  86.5981
1370000  0.5811  0.5836  86.5606
1380000  0.5813  0.5836  86.5314
1390000  0.5814  0.5836  86.5219
1400000  0.5817  0.5836  86.4695
1410000  0.5819  0.5836  86.4455
1420000  0.5814  0.5835  86.5105
1430000  0.5814  0.5835  86.5223
1440000  0.5814  0.5835  86.5116
1450000  0.5815  0.5835  86.4967
1460000  0.5811  0.5835  86.5547
1470000  0.5812  0.5835  86.5521
1480000  0.5810  0.5834  86.5717
1490000  0.5810  0.5834  86.5784
1500000  0.5811  0.5834  86.5670
1510000  0.5816  0.5834  86.4944
1520000  0.5812  0.5834  86.5453
1530000  0.5812  0.5834  86.5526
1540000  0.5810  0.5834  86.5740
1550000  0.5807  0.5833  86.6278
1560000  0.5806  0.5833  86.6314
1570000  0.5813  0.5833  86.5291
1580000  0.5810  0.5833  86.5773
1590000  0.5808  0.5833  86.6040
1600000  0.5809  0.5833  86.5905
1610000  0.5810  0.5833  86.5834
1620000  0.5807  0.5832  86.6170
1630000  0.5802  0.5832  86.6980
1640000  0.5805  0.5832  86.6550
1650000  0.5802  0.5832  86.6982
1660000  0.5802  0.5832  86.6984
1670000  0.5803  0.5831  86.6847
1680000  0.5800  0.5831  86.7275
1690000  0.5799  0.5831  86.7430
1700000  0.5798  0.5831  86.7516
1710000  0.5800  0.5831  86.7197
1720000  0.5803  0.5831  86.6852
1730000  0.5804  0.5830  86.6716
1740000  0.5802  0.5830  86.6910
1750000  0.5804  0.5830  86.6736
1760000  0.5805  0.5830  86.6572
