0  0  -1.0000  0.0000  0.0000  31.5000  31.5000  31.5000  0.0000
635  0  -1.0000  0.0000  0.0001  31.5000  31.5000  31.5000  0.0000
1270  0  -1.0000  0.0000  0.0010  31.5000  31.5000  31.5000  0.0000
1905  0  -1.0000  0.0000  0.0024  31.5000  31.5000  31.5000  0.0000
2540  0  -1.0000  0.0000  0.0038  31.5000  31.5000  31.5000  0.0000
3175  0  -1.0000  0.0000  0.0054  31.5000  31.5000  31.5000  0.0000
3810  0  -1.0000  0.0000  0.0070  31.5000  31.5000  31.5000  0.0000
4445  0  -1.0000  0.0000  0.0086  31.5000  31.5000  31.5000  0.0000
5080  0  -0.9999  0.0000  0.0102  31.5000  31.5000  31.5000  0.0000
5715  0  -0.9999  0.0000  0.0118  31.5000  31.5000  31.5000  0.0000
6350  0  -0.9999  0.0000  0.0135  31.5000  31.5000  31.5000  0.0000
6985  0  -0.9999  0.0000  0.0151  31.5000  31.5000  31.5000  0.0000
7620  0  -0.9999  0.0000  0.0169  31.5000  31.5000  31.5000  0.0000
8255  0  -0.9998  0.0000  0.0186  31.5000  31.5000  31.5000  0.0000
8890  0  -0.9998  0.0000  0.0204  31.5000  31.5000  31.5000  0.0000
9525  0  -0.9998  0.0000  0.0223  31.5000  31.5000  31.5000  0.0000
10160  0  -0.9997  0.0000  0.0242  31.5000  31.5000  31.5000  0.0000
10795  0  -0.9997  0.0000  0.0261  31.5000  31.5000  31.5000  0.0000
11430  0  -0.9996  0.0000  0.0281  31.5000  31.5000  31.5000  0.0000
12065  0  -0.9995  0.0000  0.0302  31.5000  31.5000  31.5000  0.0000
12700  0  -0.9995  0.0000  0.0324  31.5000  31.5000  31.5000  0.0000
13335  0  -0.9994  0.0000  0.0347  31.5000  31.5000  31.5000  0.0000
13970  0  -0.9993  0.0000  0.0370  31.5000  31.5000  31.5000  0.0000
14605  0  -0.9992  0.0000  0.0395  31.5000  31.5000  31.5000  0.0000
15240  0  -0.9991  -0.0000  0.0421  31.5000  31.5000  31.5000  0.0000
15875  0  -0.9990  -0.0000  0.0449  31.5000  31.5000  31.5000  0.0000
16510  0  -0.9989  -0.0000  0.0478  31.5000  31.5000  31.5000  0.0000
17145  0  -0.9987  -0.0000  0.0509  31.5000  31.5000  31.5000  0.0000
