1500  1.2088  1.2088  121.1342
3000  1.2091  1.2089  121.1026
4500  1.2094  1.2091  121.0738
6000  1.2096  1.2092  121.0465
7500  1.2088  1.2091  121.1316
9000  1.2081  1.2090  121.1976
10500  1.2072  1.2087  121.2876
12000  1.2068  1.2085  121.3287
13500  1.2064  1.2082  121.3699
15000  1.2064  1.2081  121.3670
16500  1.2074  1.2080  121.2682
18000  1.2087  1.2081  121.1434
19500  1.2097  1.2082  121.0360
21000  1.2100  1.2083  121.0059
22500  1.2094  1.2084  121.0693
24000  1.2081  1.2084  121.1963
25500  1.2072  1.2083  121.2897
27000  1.2075  1.2083  121.2564
28500  1.2087  1.2083  121.1438
30000  1.2092  1.2083  121.0874
31500  1.2097  1.2084  121.0444
33000  1.2095  1.2084  121.0611
34500  1.2088  1.2085  121.1351
36000  1.2084  1.2085  121.1727
37500  1.2082  1.2084  121.1876
39000  1.2084  1.2084  121.1684
40500  1.2089  1.2085  121.1153
42000  1.2094  1.2085  121.0740
43500  1.2098  1.2085  121.0287
45000  1.2102  1.2086  120.9859
46500  1.2106  1.2087  120.9509
48000  1.2110  1.2087  120.9071
49500  1.2107  1.2088  120.9437
51000  1.2103  1.2088  120.9794
52500  1.2097  1.2089  121.0438
54000  1.2088  1.2089  121.1325
55500  1.2081  1.2088  121.2033
57000  1.2069  1.2088  121.3252
58500  1.2069  1.2087  121.3183
60000  1.2078  1.2087  121.2337
61500  1.2092  1.2087  121.0939
63000  1.2101  1.2088  121.0025
64500  1.2106  1.2088  120.9550
66000  1.2104  1.2088  120.9744
67500  1.2103  1.2089  120.9846
69000  1.2105  1.2089  120.9581
70500  1.2107  1.2089  120.9429
72000  1.2109  1.2090  120.9186
73500  1.2115  1.2090  120.8560
75000  1.2119  1.2091  120.8177
76500  1.2111  1.2091  120.8973
78000  1.2111  1.2092  120.9006
79500  1.2120  1.2092  120.8087
81000  1.2115  1.2093  120.8590
82500  1.2107  1.2093  120.9399
84000  1.2099  1.2093  121.0205
85500  1.2097  1.2093  121.0405
87000  1.2094  1.2093  121.0726
88500  1.2087  1.2093  121.1383
90000  1.2087  1.2093  121.1453
91500  1.2081  1.2093  121.2041
93000  1.2080  1.2093  121.2145
94500  1.2080  1.2092  121.2143
96000  1.2076  1.2092  121.2534
97500  1.2076  1.2092  121.2475
99000  1.2079  1.2092  121.2252
100500  1.2078  1.2091  121.2310
102000  1.2077  1.2091  121.2430
103500  1.2082  1.2091  121.1940
105000  1.2079  1.2091  121.2221
106500  1.2071  1.2091  121.3037
108000  1.2055  1.2090  121.4616
109500  1.2049  1.2090  121.5184
111000  1.2058  1.2089  121.4289
112500  1.2076  1.2089  121.2553
114000  1.2105  1.2089  120.9579
115500  1.2126  1.2090  120.7481
117000  1.2150  1.2090  120.5086
118500  1.2159  1.2091  120.4221
120000  1.2157  1.2092  120.4409
121500  1.2146  1.2093  120.5533
123000  1.2136  1.2093  120.6496
124500  1.2131  1.2094  120.7047
126000  1.2120  1.2094  120.8089
127500  1.2100  1.2094  121.0106
129000  1.2091  1.2094  121.1004
130500  1.2093  1.2094  121.0811
132000  1.2109  1.2094  120.9227
133500  1.2125  1.2095  120.7603
135000  1.2129  1.2095  120.7166
136500  1.2128  1.2095  120.7352
138000  1.2129  1.2096  120.7235
139500  1.2129  1.2096  120.7245
141000  1.2136  1.2096  120.6491
142500  1.2150  1.2097  120.5136
144000  1.2158  1.2098  120.4283
145500  1.2162  1.2098  120.3888
147000  1.2155  1.2099  120.4643
148500  1.2144  1.2099  120.5714
150000  1.2140  1.2100  120.6114
151500  1.2144  1.2100  120.5737
153000  1.2151  1.2101  120.5012
154500  1.2156  1.2101  120.4489
156000  1.2163  1.2102  120.3789
157500  1.2164  1.2102  120.3720
159000  1.2147  1.2103  120.5402
160500  1.2140  1.2103  120.6128
162000  1.2136  1.2104  120.6543
163500  1.2135  1.2104  120.6634
165000  1.2138  1.2104  120.6347
166500  1.2139  1.2104  120.6215
168000  1.2149  1.2105  120.5266
169500  1.2148  1.2105  120.5318
171000  1.2143  1.2106  120.5787
172500  1.2142  1.2106  120.5918
174000  1.2141  1.2106  120.6040
175500  1.2136  1.2106  120.6550
177000  1.2117  1.2106  120.8389
178500  1.2107  1.2106  120.9424
180000  1.2098  1.2106  121.0262
181500  1.2101  1.2106  121.0039
183000  1.2096  1.2106  121.0464
184500  1.2084  1.2106  121.1714
186000  1.2080  1.2106  121.2065
187500  1.2086  1.2106  121.1507
189000  1.2093  1.2106  121.0761
190500  1.2092  1.2106  121.0868
192000  1.2099  1.2105  121.0249
193500  1.2099  1.2105  121.0173
195000  1.2098  1.2105  121.0340
196500  1.2088  1.2105  121.1265
198000  1.2082  1.2105  121.1924
199500  1.2076  1.2105  121.2526
201000  1.2079  1.2105  121.2159
202500  1.2089  1.2105  121.1164
204000  1.2104  1.2105  120.9655
205500  1.2120  1.2105  120.8056
207000  1.2127  1.2105  120.7410
208500  1.2125  1.2105  120.7633
210000  1.2123  1.2105  120.7762
211500  1.2114  1.2105  120.8680
213000  1.2102  1.2105  120.9884
214500  1.2087  1.2105  121.1381
216000  1.2085  1.2105  121.1558
217500  1.2086  1.2105  121.1543
219000  1.2074  1.2105  121.2704
220500  1.2074  1.2104  121.2684
222000  1.2084  1.2104  121.1676
223500  1.2097  1.2104  121.0427
225000  1.2106  1.2104  120.9457
226500  1.2109  1.2104  120.9173
228000  1.2118  1.2104  120.8339
229500  1.2126  1.2104  120.7530
231000  1.2126  1.2105  120.7542
232500  1.2122  1.2105  120.7897
234000  1.2108  1.2105  120.9287
235500  1.2095  1.2105  121.0560
237000  1.2086  1.2105  121.1479
238500  1.2082  1.2104  121.1905
240000  1.2082  1.2104  121.1954
241500  1.2087  1.2104  121.1424
243000  1.2093  1.2104  121.0821
244500  1.2108  1.2104  120.9290
246000  1.2112  1.2104  120.8874
247500  1.2114  1.2104  120.8656
249000  1.2120  1.2104  120.8094
250500  1.2117  1.2104  120.8376
252000  1.2133  1.2105  120.6811
253500  1.2144  1.2105  120.5735
255000  1.2146  1.2105  120.5501
256500  1.2138  1.2105  120.6359
258000  1.2133  1.2105  120.6777
259500  1.2127  1.2106  120.7406
261000  1.2121  1.2106  120.8051
262500  1.2117  1.2106  120.8423
264000  1.2111  1.2106  120.8978
265500  1.2095  1.2106  121.0638
267000  1.2089  1.2106  121.1229
268500  1.2087  1.2105  121.1372
270000  1.2084  1.2105  121.1724
271500  1.2079  1.2105  121.2190
273000  1.2075  1.2105  121.2602
274500  1.2069  1.2105  121.3259
276000  1.2061  1.2105  121.3973
277500  1.2053  1.2104  121.4863
279000  1.2050  1.2104  121.5109
280500  1.2057  1.2104  121.4449
282000  1.2060  1.2104  121.4080
283500  1.2061  1.2103  121.4043
285000  1.2059  1.2103  121.4237
286500  1.2057  1.2103  121.4403
288000  1.2052  1.2103  121.4941
289500  1.2045  1.2102  121.5674
291000  1.2040  1.2102  121.6151
292500  1.2040  1.2102  121.6129
294000  1.2042  1.2101  121.5933
295500  1.2049  1.2101  121.5240
297000  1.2050  1.2101  121.5093
298500  1.2049  1.2101  121.5270
300000  1.2054  1.2100  121.4671
