         0    6949.3862   538.4816   149.9949   0.0000000   0.0000000    1101.0616   484.4350   149.9969   0.0000000   0.0000000 
     20000    6949.0215   539.8305   149.9582   0.0000674  -0.0000018    1099.8718   498.1844   150.0061   0.0006875   0.0000005 
     40000    6957.3994   546.0615   149.8795   0.0003115  -0.0000039    1099.3209   505.6645   149.9781   0.0003740  -0.0000014 
     60000    6961.3096   557.0126   149.8426   0.0005476  -0.0000018    1098.6024   515.3656   149.9854   0.0004851   0.0000004 
     80000    6961.0117   571.2244   149.7444   0.0007106  -0.0000049    1098.7766   526.1178   149.9699   0.0005376  -0.0000008 
    100000    6960.9346   585.5045   149.2404   0.0007140  -0.0000252    1099.3619   539.6002   150.4133   0.0006741   0.0000222 
    120000    6956.9614   599.7438   149.2556   0.0007120   0.0000008    1099.9298   553.9191   150.6305   0.0007159   0.0000109 
    140000    6958.7969   613.9285   149.1827   0.0007092  -0.0000036    1100.6494   568.1638   150.5354   0.0007122  -0.0000048 
    160000    6958.4907   628.0763   149.2565   0.0007074   0.0000037    1100.2856   582.2408   150.6491   0.0007038   0.0000057 
    180000    6955.3657   642.1535   149.4181   0.0007039   0.0000081    1100.1885   596.2197   150.7218   0.0006989   0.0000036 
    200000    6917.6611   656.2956   150.9412   0.0007071   0.0000762    1100.2457   610.1003   150.7539   0.0006940   0.0000016 
    220000    6988.3818   670.5314   148.9262   0.0007118  -0.0001008    1100.3058   623.9045   150.7500   0.0006902  -0.0000002 
    240000    6927.0332   684.6635   150.6255   0.0007066   0.0000850    1100.2305   637.6512   150.7647   0.0006873   0.0000007 
    260000    6988.3481   699.0417   148.7802   0.0007189  -0.0000923    1100.4432   651.3557   150.6901   0.0006852  -0.0000037 
    280000    6929.0835   713.3062   150.6588   0.0007132   0.0000939    1100.4520   665.0233   150.6281   0.0006834  -0.0000031 
    300000    6952.1025   727.6249   150.2599   0.0007159  -0.0000199    1100.3829   678.6340   150.5846   0.0006805  -0.0000022 
    320000    6957.2715   742.0090   150.1069   0.0007192  -0.0000077    1100.5920   692.2621   150.4880   0.0006814  -0.0000048 
    340000    6957.9019   756.4445   149.9778   0.0007218  -0.0000065    1100.5258   705.8963   150.4403   0.0006817  -0.0000024 
    360000    6958.3374   770.9446   149.8794   0.0007250  -0.0000049    1100.6908   719.5394   150.3410   0.0006822  -0.0000050 
    380000    6956.3921   785.5215   149.8887   0.0007288   0.0000005    1100.5988   733.2230   150.2826   0.0006842  -0.0000029 
    400000    6957.9048   800.1313   149.7799   0.0007305  -0.0000054    1100.7853   746.9453   150.1552   0.0006861  -0.0000064 
    420000    6957.9907   814.8303   149.6870   0.0007350  -0.0000046    1100.7195   760.7054   150.0522   0.0006880  -0.0000052 
    440000    6958.0962   829.6115   149.5536   0.0007391  -0.0000067    1100.8938   774.5052   149.8716   0.0006900  -0.0000090 
    460000    6958.1030   844.4613   149.3794   0.0007425  -0.0000087    1100.8438   788.3577   149.7038   0.0006926  -0.0000084 
    480000    6957.7642   859.3472   149.2194   0.0007443  -0.0000080    1101.2321   802.2882   149.4525   0.0006965  -0.0000126 
    500000    6957.3540   874.3202   149.1310   0.0007487  -0.0000044    1099.7234   816.2798   149.6857   0.0006996   0.0000117 
    520000    6957.1880   889.3480   149.0964   0.0007514  -0.0000017    1101.4351   830.3571   149.3161   0.0007039  -0.0000185 
    540000    6956.8579   904.4415   149.0973   0.0007547   0.0000000    1100.2872   844.5269   149.4876   0.0007085   0.0000086 
    560000    6955.8291   919.5688   149.1355   0.0007564   0.0000019    1100.2351   858.7881   149.5175   0.0007131   0.0000015 
    580000    6956.0732   934.7414   149.1332   0.0007586  -0.0000001    1100.2804   873.1591   149.5452   0.0007185   0.0000014 
    600000    6955.2710   949.9907   149.1623   0.0007625   0.0000015    1100.2666   887.6594   149.5867   0.0007250   0.0000021 
    620000    6955.3164   965.3224   149.1679   0.0007666   0.0000003    1100.3146   902.2606   149.6052   0.0007301   0.0000009 
    640000    6954.6943   980.6895   149.1911   0.0007684   0.0000012    1100.4230   917.0004   149.6213   0.0007370   0.0000008 
    660000    6952.4546   996.1307   149.3017   0.0007721   0.0000055    1100.4052   931.8809   149.6434   0.0007440   0.0000011 
    680000    6955.0820    11.6319   149.2525   0.0007751  -0.0000025    1100.3145   946.9153   149.7009   0.0007517   0.0000029 
    700000    6955.3008    27.1898   149.2514   0.0007779  -0.0000001    1100.3798   962.1066   149.7083   0.0007596   0.0000004 
    720000    6955.9653    42.8089   149.2245   0.0007810  -0.0000013    1100.4783   977.4595   149.7027   0.0007676  -0.0000003 
    740000    6956.1475    58.4708   149.1972   0.0007831  -0.0000014    1100.4895   992.9777   149.6781   0.0007759  -0.0000012 
    760000    6956.2031    74.2139   149.1640   0.0007872  -0.0000017    1100.4564     8.6659   149.6832   0.0007844   0.0000003 
    780000    6956.1343    90.0122   149.1422   0.0007899  -0.0000011    1100.5150    24.5245   149.6977   0.0007929   0.0000007 
    800000    6956.0386   105.8286   149.1156   0.0007908  -0.0000013    1100.7413    40.5531   149.6339   0.0008014  -0.0000032 
    820000    6955.9077   121.7307   149.0739   0.0007951  -0.0000021    1100.6233    56.7527   149.5854   0.0008100  -0.0000024 
    840000    6955.8335   137.6874   148.9986   0.0007978  -0.0000038    1100.6135    73.1174   149.5480   0.0008182  -0.0000019 
    860000    6955.8540   153.6284   148.8636   0.0007970  -0.0000067    1100.5248    89.6481   149.4859   0.0008265  -0.0000031 
    880000    6956.0542   169.6840   148.6632   0.0008028  -0.0000100    1100.5426   106.3443   149.3681   0.0008348  -0.0000059 
    900000    6956.1694   185.7659   148.4306   0.0008041  -0.0000116    1100.5885   123.1855   149.2204   0.0008421  -0.0000074 
    920000    6956.0420   201.8880   148.1918   0.0008061  -0.0000119    1100.7445   140.1247   149.0451   0.0008470  -0.0000088 
    940000    6955.9595   218.0463   147.9483   0.0008079  -0.0000122    1100.7354   157.1663   148.9037   0.0008521  -0.0000071 
    960000    6955.9893   234.2642   147.7107   0.0008109  -0.0000119    1100.6144   174.3230   148.7902   0.0008578  -0.0000057 
    980000    6955.9976   250.5162   147.5762   0.0008126  -0.0000067    1100.6970   191.5833   148.6844   0.0008630  -0.0000053 
   1000000    6955.7207   266.8034   147.5304   0.0008144  -0.0000023    1100.6903   208.8965   148.6350   0.0008657  -0.0000025 
   1020000    6954.9800   283.1258   147.5467   0.0008161   0.0000008    1100.6548   226.2402   148.6248   0.0008672  -0.0000005 
   1040000    6954.8838   299.4802   147.5767   0.0008177   0.0000015    1100.7518   243.5971   148.6022   0.0008678  -0.0000011 
   1060000    6955.1675   315.8658   147.6050   0.0008193   0.0000014    1100.7035   260.9489   148.6260   0.0008676   0.0000012 
   1080000    6954.7075   332.2652   147.6618   0.0008200   0.0000028    1100.8492   278.2693   148.6122   0.0008660  -0.0000007 
   1100000    6955.4751   348.6825   147.6842   0.0008209   0.0000011    1100.8722   295.5379   148.6231   0.0008634   0.0000005 
   1120000    6954.9697   365.0830   147.7490   0.0008200   0.0000032    1100.8560   312.7470   148.6422   0.0008605   0.0000010 
   1140000    6954.8120   381.5839   147.7927   0.0008250   0.0000022    1100.7601   329.8766   148.6751   0.0008565   0.0000016 
   1160000    6954.3955   398.1935   147.8014   0.0008305   0.0000004    1100.8221   346.9123   148.6722   0.0008518  -0.0000001 
   1180000    6955.3691   414.7710   147.7318   0.0008289  -0.0000035    1100.7455   363.8468   148.6963   0.0008467   0.0000012 
