         0    6949.3340   538.4814   149.9959   0.0000000   0.0000000   10003.4482   453.9266   150.0003   0.0000000   0.0000000 
     20000    6947.1289   538.1844   149.9395  -0.0000148  -0.0000028   10000.3555   468.7952   149.9685   0.0007434  -0.0000016 
     40000    6954.5049   544.8008   149.8621   0.0003308  -0.0000039   10001.7764   472.1058   149.9378   0.0001655  -0.0000015 
     60000    6958.6611   548.8898   149.8246   0.0002044  -0.0000019   10002.5908   475.7086   149.8773   0.0001801  -0.0000030 
     80000    6959.6255   552.6355   149.7445   0.0001873  -0.0000040   10001.6104   479.4490   149.8377   0.0001870  -0.0000020 
    100000    6959.1245   556.3079   149.4347   0.0001836  -0.0000155   10001.0518   483.1908   149.8024   0.0001871  -0.0000018 
    120000    6959.7837   559.9459   148.8958   0.0001819  -0.0000269   10000.0850   486.9126   149.7926   0.0001861  -0.0000005 
    140000    6955.8350   563.5729   148.8243   0.0001814  -0.0000036    9999.9053   490.6231   149.7893   0.0001855  -0.0000002 
    160000    6958.8804   567.1825   148.6419   0.0001805  -0.0000091   10000.0625   494.3092   149.8009   0.0001843   0.0000006 
    180000    6959.4404   570.7851   148.6714   0.0001801   0.0000015   10000.9492   497.9791   149.8193   0.0001835   0.0000009 
    200000    6958.3955   574.2781   148.7517   0.0001746   0.0000040   10001.4668   501.6381   149.8575   0.0001830   0.0000019 
    220000    6916.8472   577.9155   150.3251   0.0001819   0.0000787   10002.7480   505.2851   149.8817   0.0001824   0.0000012 
    240000    6988.7363   581.3822   148.3138   0.0001733  -0.0001006   10002.7539   508.9255   149.9203   0.0001820   0.0000019 
    260000    6927.0996   585.0418   149.9984   0.0001830   0.0000842   10003.1680   512.5564   149.9406   0.0001815   0.0000010 
    280000    6992.2075   588.4394   147.9973   0.0001699  -0.0001001   10003.4512   516.1799   149.9511   0.0001812   0.0000005 
    300000    6922.9751   592.0054   150.2163   0.0001783   0.0001109   10003.7754   519.7819   149.9554   0.0001801   0.0000002 
    320000    6955.1074   595.5081   149.6006   0.0001751  -0.0000308   10003.7764   523.3922   149.9623   0.0001805   0.0000003 
    340000    6958.4697   599.0078   149.4489   0.0001750  -0.0000076   10003.5508   526.9986   149.9768   0.0001803   0.0000007 
    360000    6958.7324   602.5099   149.3498   0.0001751  -0.0000050   10004.2314   530.6038   149.9706   0.0001803  -0.0000003 
    380000    6955.9604   606.0043   149.4182   0.0001747   0.0000034   10004.4180   534.2010   149.9767   0.0001799   0.0000003 
    400000    6958.5107   609.5064   149.3269   0.0001751  -0.0000046   10004.6865   537.7983   149.9861   0.0001799   0.0000005 
    420000    6959.8018   613.0049   149.2402   0.0001749  -0.0000043   10004.8516   541.3933   149.9999   0.0001798   0.0000007 
    440000    6959.6587   616.5094   149.1898   0.0001752  -0.0000025   10005.0068   544.9865   150.0145   0.0001797   0.0000007 
    460000    6960.3350   620.0132   149.0856   0.0001752  -0.0000052   10005.1514   548.5817   150.0336   0.0001798   0.0000010 
    480000    6960.7100   623.5170   148.9277   0.0001752  -0.0000079   10005.2646   552.1771   150.0540   0.0001798   0.0000010 
    500000    6959.9409   627.0228   148.8548   0.0001753  -0.0000036   10005.5459   555.7739   150.0719   0.0001798   0.0000009 
    520000    6960.2886   630.5159   148.8026   0.0001747  -0.0000026   10005.6963   559.3721   150.0960   0.0001799   0.0000012 
    540000    6956.7622   634.0236   148.9047   0.0001754   0.0000051   10005.9590   562.9731   150.1230   0.0001800   0.0000013 
    560000    6959.1934   637.5324   148.8260   0.0001754  -0.0000039   10006.1641   566.5741   150.1558   0.0001801   0.0000016 
    580000    6958.9907   641.0151   148.7981   0.0001741  -0.0000014   10006.3770   570.1746   150.1709   0.0001800   0.0000008 
    600000    6938.6470   644.5335   149.5997   0.0001759   0.0000401   10006.4189   573.7838   150.1815   0.0001805   0.0000005 
    620000    6974.2690   647.9990   148.4604   0.0001733  -0.0000570   10006.6045   577.3965   150.1901   0.0001806   0.0000004 
    640000    6933.5122   651.5132   149.8531   0.0001757   0.0000696   10006.7666   581.0107   150.1935   0.0001807   0.0000002 
    660000    6966.0869   655.0602   148.9328   0.0001774  -0.0000460   10006.5684   584.6297   150.2047   0.0001810   0.0000006 
