         0    6949.3726   538.4816   149.9955   0.0000000   0.0000000    2481.1484   476.8698   149.9952   0.0000000   0.0000000 
     20000    6948.5049   540.3702   149.9548   0.0000944  -0.0000020    2479.2058   493.2194   149.9909   0.0008175  -0.0000002 
     40000    6957.2837   549.6619   149.8751   0.0004646  -0.0000040    2478.2261   501.8052   149.9546   0.0004293  -0.0000018 
     60000    6961.6450   560.8385   149.8388   0.0005588  -0.0000018    2477.7280   509.7083   149.9473   0.0003952  -0.0000004 
     80000    6961.4146   570.9274   149.7454   0.0005044  -0.0000047    2478.1804   519.2620   149.9502   0.0004777   0.0000001 
    100000    6961.5771   580.8396   149.1831   0.0004956  -0.0000281    2478.8999   529.2817   149.8642   0.0005010  -0.0000043 
    120000    6957.3428   590.7188   149.0697   0.0004940  -0.0000057    2479.2070   539.2831   149.7600   0.0005001  -0.0000052 
    140000    6959.6138   600.5657   148.8581   0.0004923  -0.0000106    2479.8574   549.2416   149.6299   0.0004979  -0.0000065 
    160000    6959.1445   610.3071   148.8365   0.0004871  -0.0000011    2480.1724   559.1628   149.6362   0.0004961   0.0000003 
    180000    6916.3516   620.1551   150.5994   0.0004924   0.0000881    2480.4241   569.0498   149.6553   0.0004944   0.0000010 
    200000    6988.0024   629.8605   148.4469   0.0004853  -0.0001076    2480.4790   578.9156   149.6960   0.0004933   0.0000020 
    220000    6926.9600   639.7426   150.1474   0.0004941   0.0000850    2480.4119   588.7446   149.7529   0.0004914   0.0000028 
    240000    6990.8413   649.5111   148.3295   0.0004884  -0.0000909    2480.4402   598.6036   149.7899   0.0004930   0.0000018 
    260000    6927.6719   659.2428   150.2440   0.0004866   0.0000957    2481.4043   608.4023   149.6612   0.0004899  -0.0000064 
    280000    6952.5439   669.0782   149.8303   0.0004918  -0.0000207    2479.7793   618.2975   149.8564   0.0004948   0.0000098 
    300000    6957.4727   678.9286   149.7779   0.0004925  -0.0000026    2481.4905   628.1060   149.6696   0.0004904  -0.0000093 
    320000    6958.2148   688.8032   149.6568   0.0004937  -0.0000061    2480.7468   637.9451   149.7071   0.0004920   0.0000019 
    340000    6959.1294   698.6659   149.5340   0.0004931  -0.0000061    2480.4399   647.7971   149.7428   0.0004926   0.0000018 
