1500  -6.8841  1.4961
3000  -6.8745  1.9533
4500  -7.0711  1.4905
6000  -7.0023  1.4846
7500  -7.0087  1.4794
9000  -6.3952  1.7138
10500  -6.1922  1.2243
12000  -6.3720  0.8320
13500  -6.4144  1.1122
15000  -6.4107  1.4802
16500  -6.2407  1.0502
18000  -5.9712  1.0715
19500  -5.4633  1.4120
21000  -4.8997  1.1288
22500  -4.2457  1.4820
24000  -3.9460  1.0247
25500  -4.2270  0.7046
27000  -4.9754  0.6947
28500  -5.5386  0.9556
30000  -5.7830  1.4033
31500  -5.9088  1.8188
33000  -6.0835  1.5856
34500  -6.2686  1.4831
36000  -6.4232  1.4793
37500  -6.6307  1.4995
39000  -6.7256  1.6678
40500  -7.2932  1.6706
42000  -6.4606  1.4768
43500  -9.0118  0.9981
45000  -8.6718  0.4841
46500  -8.4067  0.4937
48000  -8.3703  0.9402
49500  -8.4912  1.4954
51000  -8.8065  1.2613
52500  -8.9905  0.6170
54000  -8.9714  0.6854
55500  -9.1776  1.1504
57000  -9.0779  1.5743
58500  -8.5560  1.2424
60000  -8.3010  0.8838
61500  -7.7560  1.4883
63000  -7.9268  1.5839
64500  -8.2956  1.1062
66000  -8.2979  1.4822
67500  -8.5993  1.5046
69000  -9.5242  1.5132
70500  -10.3536  0.8387
72000  -9.7639  1.4084
73500  -9.0956  1.5283
75000  -8.8870  1.4553
76500  -8.7691  1.7062
78000  -8.6847  1.7343
79500  -8.5354  1.4568
81000  -8.7433  1.1867
82500  -9.4347  1.5146
84000  -10.3656  1.3573
85500  -7.3832  1.4844
87000  -7.6505  1.4239
88500  -8.0045  0.9806
90000  -8.5960  1.3263
91500  -9.0318  1.9302
93000  -9.4603  1.9878
94500  -7.3059  1.2565
96000  -6.8523  0.9596
97500  -6.5358  1.2245
99000  -6.4381  1.4442
100500  -6.4767  1.5961
102000  -6.4898  1.4744
103500  -6.3785  1.4840
105000  -6.1259  1.5716
106500  -5.4955  1.6404
108000  -10.2846  1.0778
109500  -10.3140  0.7664
111000  -2.5505  0.4827
112500  -2.1173  0.9127
114000  -1.9655  1.3048
115500  -2.0085  0.7016
117000  -2.0243  0.5304
118500  -2.2787  0.8347
120000  -3.6865  0.9409
121500  -4.5449  1.2712
123000  -5.4491  1.4753
124500  -6.5541  1.4787
126000  -6.9955  1.5107
127500  -6.7052  1.6355
129000  -6.2727  1.5944
130500  -10.3248  1.5182
132000  -10.1886  0.6828
133500  -4.4352  1.0111
135000  -4.2750  1.3955
136500  -4.5954  1.7221
138000  -5.0460  1.5594
139500  -5.5065  0.6765
141000  -5.9038  0.9757
142500  -6.5824  1.2802
144000  -6.1175  1.4795
145500  -5.9176  1.6723
147000  -6.2863  1.6188
148500  -6.7334  1.2627
150000  -6.8991  0.6862
151500  -7.1066  1.4795
153000  -7.3300  1.4822
154500  -7.6170  1.4133
156000  -7.8988  0.5220
157500  -7.9979  0.4853
159000  -8.0963  0.9354
160500  -8.4096  0.8489
162000  -8.7526  0.4851
163500  -8.6318  1.0316
165000  -8.3048  0.8878
166500  -8.1833  0.7928
168000  -8.0439  1.0104
169500  -8.2946  0.7583
171000  -8.8843  1.4244
172500  -2.1291  1.5443
174000  -1.4509  1.6269
175500  -1.4958  1.4822
177000  -2.9500  1.4825
178500  -4.1608  1.6083
180000  -7.0488  1.4783
181500  -6.5204  1.7229
183000  -5.7693  2.0881
184500  -5.0365  1.9351
186000  -4.9428  1.9801
187500  -5.5440  1.1195
189000  -6.5487  0.4795
190500  -7.6700  0.6407
192000  -8.2539  0.9558
193500  -7.6295  0.7551
195000  -6.7139  1.5120
196500  -5.9982  2.1693
198000  -5.4766  2.2140
199500  -5.2446  1.4772
201000  -5.3251  1.4791
202500  -5.3996  1.4833
204000  -5.4864  1.4982
205500  -5.4668  2.0868
207000  -5.4415  2.4605
208500  -5.3490  2.2989
210000  -4.8431  1.8080
211500  -4.2719  1.4110
213000  -4.2806  1.7083
214500  -8.5304  1.4221
216000  -8.8334  1.4328
217500  -4.9001  1.7298
219000  -4.7383  1.7007
220500  -5.0728  1.6688
222000  -6.0863  1.4821
223500  -6.9150  1.8805
225000  -6.7878  2.0573
226500  -7.1590  2.2840
228000  -7.2581  2.2902
229500  -7.4377  2.4783
231000  -7.3895  2.2509
232500  -7.2325  1.1483
234000  -7.2428  0.8521
235500  -7.4009  1.4327
237000  -7.4546  1.4867
238500  -7.3395  1.4921
240000  -7.2302  1.7378
241500  -7.0924  1.4864
243000  -6.9638  1.5728
244500  -7.2154  1.7895
246000  -7.4350  1.6103
247500  -7.2809  1.4790
249000  -7.0041  1.4829
250500  -6.1985  1.8535
252000  -5.8505  1.0456
253500  -6.3599  0.4991
255000  -6.8851  0.5054
256500  -7.0173  0.8523
258000  -6.8968  1.1304
259500  -6.7721  0.7321
261000  -6.9945  0.7917
262500  -8.1793  0.4927
264000  -9.5652  0.5633
265500  -9.0956  1.0878
267000  -8.7118  1.4984
268500  -8.8018  1.5010
270000  -9.3173  1.6925
271500  -10.1114  0.8591
273000  -9.7100  1.2343
274500  -8.0715  1.2007
276000  -6.4782  1.6132
277500  -5.4120  1.5030
279000  -4.7224  1.5930
280500  -4.2844  1.7488
282000  -4.0738  1.4751
283500  -4.0106  1.4846
285000  -4.0480  1.4477
286500  -4.4587  1.5800
288000  -4.9194  0.9642
289500  -5.3914  0.9730
291000  -6.1350  1.3613
292500  -6.9776  0.6003
294000  -7.4420  0.4818
295500  -7.2487  1.0791
297000  -6.9695  1.4799
298500  -7.1536  1.4863
300000  -7.5450  1.6814
