1220000  0.0000  0  -nan  -nan  -nan
1230000  0.0000  0  -nan  -nan  -nan
1240000  0.0000  0  -nan  -nan  -nan
1250000  0.0000  0  -nan  -nan  -nan
1260000  0.0000  0  -nan  -nan  -nan
1270000  0.0000  0  -nan  -nan  -nan
1280000  0.0000  0  -nan  -nan  -nan
1290000  0.0000  0  -nan  -nan  -nan
1300000  0.0000  0  -nan  -nan  -nan
1310000  0.0000  0  -nan  -nan  -nan
1320000  0.0000  0  -nan  -nan  -nan
1330000  0.0000  0  -nan  -nan  -nan
1340000  0.0000  0  -nan  -nan  -nan
1350000  0.0000  0  -nan  -nan  -nan
1360000  0.0000  0  -nan  -nan  -nan
1370000  0.0000  0  -nan  -nan  -nan
1380000  0.0000  0  -nan  -nan  -nan
1390000  0.0000  0  -nan  -nan  -nan
1400000  0.0000  0  -nan  -nan  -nan
1410000  0.0000  0  -nan  -nan  -nan
1420000  0.0000  0  -nan  -nan  -nan
1430000  0.0000  0  -nan  -nan  -nan
1440000  0.0000  0  -nan  -nan  -nan
1450000  0.0000  0  -nan  -nan  -nan
1460000  0.0000  0  -nan  -nan  -nan
1470000  0.0000  0  -nan  -nan  -nan
1480000  0.0500  1  3.0000  18.3523  0.0612
1490000  0.0500  1  3.0000  18.0941  0.0603
1500000  0.0500  1  3.0000  17.8469  0.0595
1510000  0.0500  1  3.0000  17.6041  0.0587
1520000  0.0500  1  3.0000  17.4712  0.0582
1530000  0.0500  1  3.0000  17.4078  0.0580
1540000  0.0500  1  3.0000  17.2764  0.0576
1550000  0.0500  1  3.0000  17.1616  0.0572
1560000  0.0500  1  3.0000  17.0797  0.0569
1570000  0.0500  1  3.0000  17.0611  0.0569
1580000  0.0500  1  3.0000  17.0548  0.0568
1590000  0.1000  2  3.0000  18.7002  0.0623
1600000  0.1000  2  3.0000  18.5524  0.0618
1610000  0.1000  2  3.0000  18.3859  0.0613
1620000  0.1000  2  3.0000  18.2071  0.0607
1630000  0.1000  2  3.0000  18.0311  0.0601
1640000  0.1000  2  3.0000  17.8598  0.0595
1650000  0.0500  1  3.0000  16.9342  0.0564
1660000  0.0500  1  3.0000  16.9318  0.0564
1670000  0.1000  2  3.0000  17.3122  0.0577
1680000  0.1000  2  3.0000  17.0585  0.0569
1690000  0.1000  2  3.0000  16.7900  0.0560
1700000  0.1000  2  3.0000  16.5061  0.0550
1710000  0.1000  2  3.0000  16.2185  0.0541
1720000  0.0500  1  3.0000  14.3549  0.0478
1730000  0.0000  0  -nan  -nan  -nan
1740000  0.0000  0  -nan  -nan  -nan
1750000  0.0000  0  -nan  -nan  -nan
1760000  0.0000  0  -nan  -nan  -nan
1770000  0.0000  0  -nan  -nan  -nan
1780000  0.0000  0  -nan  -nan  -nan
1790000  0.0000  0  -nan  -nan  -nan
1800000  0.0000  0  -nan  -nan  -nan
1810000  0.0000  0  -nan  -nan  -nan
1820000  0.0000  0  -nan  -nan  -nan
1830000  0.0000  0  -nan  -nan  -nan
1840000  0.0000  0  -nan  -nan  -nan
1850000  0.0000  0  -nan  -nan  -nan
1860000  0.0000  0  -nan  -nan  -nan
1870000  0.0500  1  3.0000  19.4617  0.0649
1880000  0.0500  1  3.0000  19.4536  0.0648
1890000  0.0000  0  -nan  -nan  -nan
1900000  0.0000  0  -nan  -nan  -nan
1910000  0.0000  0  -nan  -nan  -nan
1920000  0.0500  1  3.0000  19.2878  0.0643
1930000  0.0500  1  3.0000  18.9522  0.0632
1940000  0.0500  1  3.0000  18.5939  0.0620
1950000  0.0500  1  3.0000  18.2166  0.0607
1960000  0.0500  1  3.0000  17.8396  0.0595
1970000  0.1000  2  3.0000  18.3542  0.0612
1980000  0.1000  2  3.0000  18.1453  0.0605
1990000  0.0500  1  3.0000  19.1411  0.0638
2000000  0.1000  2  3.0000  19.4169  0.0647
