10000  0.2707  10  3.6000  42.4714  0.0425
20000  0.3459  12  3.8333  45.5464  0.0455
30000  0.4211  15  3.7333  43.6693  0.0437
40000  0.5865  19  4.1053  49.5598  0.0496
50000  0.6992  20  4.6500  58.4562  0.0585
60000  0.7895  21  5.0000  62.4718  0.0625
70000  0.8045  17  6.2941  82.0028  0.0820
80000  0.8346  16  6.9375  91.0854  0.0911
90000  0.8722  13  8.9231  120.5318  0.1205
100000  0.8872  11  10.7273  146.7654  0.1468
110000  0.8872  10  11.8000  161.8811  0.1619
120000  0.9323  9  13.7778  190.9930  0.1910
130000  0.9624  9  14.2222  198.4221  0.1984
140000  0.9699  8  16.1250  225.8312  0.2258
150000  0.9624  7  18.2857  257.7809  0.2578
160000  0.9624  6  21.3333  302.4580  0.3025
170000  0.9699  5  25.8000  370.2025  0.3702
180000  0.9850  5  26.2000  374.9128  0.3749
190000  0.9850  5  26.2000  374.6028  0.3746
200000  0.9850  5  26.2000  374.4128  0.3744
210000  0.9850  4  32.7500  471.8474  0.4718
220000  0.9850  3  43.6667  635.9868  0.6360
230000  0.9925  2  66.0000  970.8924  0.9709
240000  0.9925  2  66.0000  970.4238  0.9704
250000  0.9925  2  66.0000  970.0721  0.9701
260000  0.9925  2  66.0000  969.8256  0.9698
270000  0.9925  2  66.0000  969.6547  0.9697
280000  0.9925  2  66.0000  969.5236  0.9695
290000  0.9925  2  66.0000  969.4667  0.9695
300000  0.9925  2  66.0000  969.4556  0.9695
310000  0.9925  2  66.0000  969.4759  0.9695
320000  1.0000  2  66.5000  976.7399  0.9767
330000  1.0000  2  66.5000  984.8345  0.9848
340000  1.0000  2  66.5000  984.8593  0.9849
350000  1.0000  2  66.5000  984.9197  0.9849
360000  1.0000  2  66.5000  985.0149  0.9850
370000  1.0000  2  66.5000  985.1339  0.9851
380000  1.0000  2  66.5000  985.2859  0.9853
390000  1.0000  2  66.5000  985.4601  0.9855
400000  1.0000  2  66.5000  985.6602  0.9857
410000  1.0000  2  66.5000  985.8548  0.9859
420000  1.0000  2  66.5000  986.0358  0.9860
430000  1.0000  2  66.5000  986.2083  0.9862
440000  1.0000  2  66.5000  986.3814  0.9864
450000  1.0000  2  66.5000  986.5570  0.9866
460000  1.0000  2  66.5000  986.7499  0.9867
470000  1.0000  2  66.5000  986.9838  0.9870
480000  1.0000  2  66.5000  987.2357  0.9872
490000  1.0000  2  66.5000  987.5027  0.9875
500000  1.0000  2  66.5000  987.7744  0.9878
510000  1.0000  2  66.5000  988.0560  0.9881
520000  1.0000  2  66.5000  988.3216  0.9883
530000  1.0000  2  66.5000  988.5662  0.9886
540000  1.0000  2  66.5000  988.8224  0.9888
550000  1.0000  2  66.5000  989.0983  0.9891
560000  1.0000  2  66.5000  989.3982  0.9894
570000  1.0000  2  66.5000  989.7391  0.9897
580000  1.0000  2  66.5000  1000.3353  1.0003
590000  1.0000  2  66.5000  1000.3361  1.0003
600000  1.0000  2  66.5000  1000.3355  1.0003
610000  1.0000  2  66.5000  1000.3263  1.0003
620000  1.0000  2  66.5000  1000.3150  1.0003
630000  1.0000  2  66.5000  1000.3080  1.0003
640000  1.0000  2  66.5000  1000.3052  1.0003
650000  1.0000  2  66.5000  1000.3058  1.0003
660000  1.0000  2  66.5000  1000.3080  1.0003
670000  1.0000  2  66.5000  1000.3089  1.0003
680000  1.0000  2  66.5000  1000.3168  1.0003
690000  1.0000  2  66.5000  1000.3242  1.0003
700000  1.0000  2  66.5000  1000.3279  1.0003
710000  1.0000  2  66.5000  1000.3336  1.0003
720000  1.0000  2  66.5000  1000.3387  1.0003
730000  1.0000  2  66.5000  1000.3503  1.0004
740000  1.0000  2  66.5000  1000.3601  1.0004
750000  1.0000  2  66.5000  1000.3647  1.0004
760000  1.0000  2  66.5000  1000.3660  1.0004
770000  1.0000  2  66.5000  1000.3709  1.0004
780000  1.0000  2  66.5000  1000.3794  1.0004
790000  1.0000  2  66.5000  1000.3860  1.0004
800000  1.0000  2  66.5000  1000.3940  1.0004
810000  1.0000  2  66.5000  989.8855  0.9899
820000  1.0000  2  66.5000  989.7755  0.9898
830000  1.0000  2  66.5000  989.6968  0.9897
840000  1.0000  2  66.5000  989.6159  0.9896
850000  1.0000  2  66.5000  989.5885  0.9896
860000  1.0000  2  66.5000  989.5917  0.9896
870000  0.9925  2  66.0000  979.0672  0.9791
880000  0.9925  2  66.0000  978.8679  0.9789
890000  0.9925  2  66.0000  978.6641  0.9787
900000  0.9925  2  66.0000  978.4651  0.9785
910000  0.9925  2  66.0000  978.2658  0.9783
920000  0.9925  2  66.0000  978.0477  0.9780
930000  0.9925  2  66.0000  977.8076  0.9778
940000  0.9925  2  66.0000  977.5772  0.9776
950000  0.9925  2  66.0000  977.3142  0.9773
960000  0.9925  2  66.0000  977.0410  0.9770
970000  1.0000  2  66.5000  976.5372  0.9765
980000  0.9925  3  44.0000  636.3831  0.6364
990000  0.9850  3  43.6667  630.4240  0.6304
1000000  0.9850  4  32.7500  466.9991  0.4670
1010000  0.9850  4  32.7500  466.3383  0.4663
1020000  0.9850  4  32.7500  465.6724  0.4657
1030000  0.9850  4  32.7500  464.9915  0.4650
1040000  0.9925  4  33.0000  469.4946  0.4695
1050000  0.9925  4  33.0000  468.6964  0.4687
1060000  0.9850  4  32.7500  462.5263  0.4625
1070000  0.9774  4  32.5000  457.3802  0.4574
1080000  0.9850  4  32.7500  459.9944  0.4600
1090000  0.9699  4  32.2500  450.6994  0.4507
1100000  0.9699  4  32.2500  449.7706  0.4498
1110000  0.9850  4  32.7500  456.0454  0.4560
1120000  0.9774  4  32.5000  451.4288  0.4514
1130000  0.9774  4  32.5000  450.6374  0.4506
1140000  0.9774  4  32.5000  449.9206  0.4499
1150000  0.9774  5  26.0000  355.4315  0.3554
1160000  1.0000  6  22.1667  300.4964  0.3005
1170000  1.0000  6  22.1667  300.0069  0.3000
1180000  1.0000  6  22.1667  299.5246  0.2995
1190000  1.0000  5  26.6000  361.4616  0.3615
1200000  1.0000  6  22.1667  298.0956  0.2981
1210000  1.0000  5  26.6000  359.8228  0.3598
1220000  1.0000  5  26.6000  359.2667  0.3593
1230000  0.9925  5  26.4000  355.3078  0.3553
1240000  0.9925  5  26.4000  354.8076  0.3548
1250000  0.9925  5  26.4000  354.3485  0.3543
1260000  0.9925  5  26.4000  353.9796  0.3540
1270000  0.9925  5  26.4000  353.5678  0.3536
1280000  0.9925  6  22.0000  291.2162  0.2912
1290000  0.9925  6  22.0000  290.8857  0.2909
1300000  0.9925  6  22.0000  290.5846  0.2906
1310000  0.9925  6  22.0000  290.2961  0.2903
1320000  0.9925  6  22.0000  289.9754  0.2900
1330000  0.9925  6  22.0000  289.6235  0.2896
1340000  1.0000  6  22.1667  291.8816  0.2919
1350000  1.0000  6  22.1667  291.5660  0.2916
1360000  1.0000  6  22.1667  291.2836  0.2913
1370000  1.0000  6  22.1667  290.9979  0.2910
1380000  1.0000  5  26.6000  351.5528  0.3516
1390000  1.0000  5  26.6000  351.2004  0.3512
1400000  1.0000  5  26.6000  350.8292  0.3508
1410000  1.0000  5  26.6000  350.4450  0.3504
1420000  1.0000  5  26.6000  350.0068  0.3500
1430000  1.0000  5  26.6000  349.5440  0.3495
1440000  1.0000  5  26.6000  349.0890  0.3491
1450000  1.0000  5  26.6000  347.5212  0.3475
1460000  1.0000  5  26.6000  347.0596  0.3471
1470000  0.9925  5  26.4000  343.9751  0.3440
1480000  0.9925  5  26.4000  343.4318  0.3434
1490000  0.9925  5  26.4000  342.9688  0.3430
1500000  0.9925  5  26.4000  342.5817  0.3426
1510000  0.9925  6  22.0000  282.2512  0.2823
1520000  0.9925  6  22.0000  281.9642  0.2820
1530000  0.9925  6  22.0000  281.6513  0.2817
1540000  1.0000  5  26.6000  343.0321  0.3430
1550000  1.0000  5  26.6000  342.5644  0.3426
1560000  1.0000  5  26.6000  342.1183  0.3421
1570000  1.0000  5  26.6000  341.7098  0.3417
1580000  0.9925  5  26.4000  338.1898  0.3382
1590000  0.9925  5  26.4000  337.8602  0.3379
1600000  0.9925  5  26.4000  337.5934  0.3376
1610000  0.9925  6  22.0000  278.1212  0.2781
1620000  0.9925  6  22.0000  277.8989  0.2779
1630000  0.9925  5  26.4000  335.9037  0.3359
1640000  0.9925  5  26.4000  335.6233  0.3356
1650000  1.0000  5  26.6000  338.4808  0.3385
1660000  1.0000  5  26.6000  338.1704  0.3382
1670000  1.0000  5  26.6000  337.8635  0.3379
1680000  1.0000  6  22.1667  278.3558  0.2784
1690000  1.0000  6  22.1667  278.1067  0.2781
1700000  1.0000  6  22.1667  277.9142  0.2779
1710000  1.0000  6  22.1667  277.7524  0.2778
1720000  1.0000  6  22.1667  277.6214  0.2776
1730000  1.0000  6  22.1667  277.5038  0.2775
1740000  1.0000  6  22.1667  277.3657  0.2774
1750000  1.0000  6  22.1667  277.1907  0.2772
1760000  1.0000  6  22.1667  276.9730  0.2770
1770000  1.0000  5  26.6000  334.6102  0.3346
1780000  1.0000  5  26.6000  334.3565  0.3344
1790000  1.0000  5  26.6000  334.1317  0.3341
1800000  1.0000  5  26.6000  333.9366  0.3339
1810000  1.0000  5  26.6000  333.7480  0.3337
1820000  1.0000  4  33.2500  420.3076  0.4203
1830000  1.0000  4  33.2500  420.0489  0.4200
1840000  1.0000  4  33.2500  419.7667  0.4198
1850000  1.0000  5  26.6000  331.8999  0.3319
1860000  1.0000  5  26.6000  331.6606  0.3317
1870000  1.0000  5  26.6000  331.4370  0.3314
1880000  1.0000  5  26.6000  331.2063  0.3312
1890000  1.0000  6  22.1667  272.7361  0.2727
1900000  0.9925  6  22.0000  270.0437  0.2700
1910000  0.9925  6  22.0000  269.6779  0.2697
