10000  1.1639  2.7152
20000  0.7671  3.3053
30000  0.4261  3.6275
40000  0.1043  3.7727
50000  -0.2105  3.8743
60000  -0.5180  3.9173
70000  -0.8016  3.9707
80000  -1.0555  3.9935
90000  -1.2810  3.9990
100000  -1.4528  3.9984
110000  -1.5715  3.9945
120000  -1.7586  3.9926
130000  -1.9548  3.9905
140000  -2.0525  3.9854
150000  -2.0714  3.9817
160000  -2.0484  3.9833
170000  -1.9505  3.9742
180000  -1.9762  3.9642
190000  -2.0220  3.9563
200000  -2.0865  3.9613
210000  -2.1510  3.9755
220000  -2.2165  3.9755
230000  -10.0149  3.9833
240000  -9.9657  3.9651
250000  -9.9224  3.9724
260000  -9.8954  3.9790
270000  -9.8901  3.9808
280000  -9.9028  3.9747
290000  -9.9359  3.9804
300000  -9.9740  3.9856
310000  -10.0032  3.9851
320000  -10.0494  3.9822
330000  -10.0870  3.9831
340000  -10.1157  3.9795
350000  -10.6401  3.9787
360000  -10.6661  3.9567
370000  -10.5125  3.9546
380000  -10.3986  3.9642
390000  -10.3347  3.9723
400000  -10.3072  3.9760
410000  -10.3316  3.9705
420000  -10.4167  3.9739
430000  -10.5364  3.9730
440000  -10.7199  3.9674
450000  -10.9915  3.9678
460000  -9.5614  3.9751
470000  -9.3843  3.9759
480000  -9.1886  3.9746
490000  -8.9658  3.9738
500000  -8.7179  3.9734
510000  -8.4458  3.9739
520000  -8.1432  3.9740
530000  -7.8266  3.9752
540000  -7.4855  3.9785
550000  -7.1343  3.9822
560000  -7.0951  3.9865
570000  -7.2583  3.9757
580000  -7.7168  3.9602
590000  -8.1824  3.9520
600000  -8.6408  3.9447
610000  -9.0931  3.9426
620000  -9.5523  3.9423
630000  -6.4838  3.9310
640000  -6.3169  3.9324
650000  -6.1278  3.9426
660000  -5.9021  3.9516
670000  -5.8124  3.9553
680000  -6.1175  3.9594
690000  -6.3557  3.9588
700000  -6.5083  3.9596
710000  -6.5672  3.9581
720000  -6.5726  3.9534
730000  -6.4936  3.9534
740000  -6.3142  3.9648
750000  -6.0354  3.9588
760000  -5.6376  3.9577
770000  -11.1065  3.9572
780000  -10.8129  3.9542
790000  -10.5916  3.9492
800000  -10.4596  3.9406
810000  -10.3995  3.9290
820000  -10.4204  3.9359
830000  -10.5028  3.9351
840000  -10.6249  3.9320
850000  -10.8091  3.9324
860000  -10.3187  3.9311
870000  -10.3138  3.9357
880000  -10.3106  3.9399
