10000  1.7831  2.7627
20000  0.8628  2.9653
30000  -0.0592  3.0033
40000  -1.3716  3.0258
50000  -2.9572  3.0361
60000  -4.7086  3.0220
70000  -6.6020  3.0287
80000  -3.8315  3.0197
90000  -1.9283  3.0152
100000  -3.0145  3.0110
110000  -4.0492  2.9941
120000  -5.0948  3.0143
130000  -6.1570  3.0219
140000  -5.2317  3.0203
150000  -6.0618  3.0347
160000  -6.4975  3.0216
170000  -6.5157  2.9981
180000  -7.9213  2.9756
190000  -6.1514  2.9840
200000  -5.7882  3.0015
210000  -6.7820  3.0260
220000  -8.2198  3.0376
230000  -9.2431  3.0281
240000  -9.7130  3.0124
250000  -9.6254  2.9975
260000  -9.1459  2.9994
270000  -8.4672  2.9822
280000  -7.7314  2.9674
290000  -8.0071  2.9720
300000  -8.8751  2.9864
310000  -9.7449  3.0082
320000  -7.1179  3.0118
330000  -7.8625  3.0102
340000  -8.9190  3.0097
350000  -9.8929  3.0001
360000  -6.1200  3.0048
370000  -11.3256  3.0064
380000  -11.1142  3.0139
390000  -10.9613  3.0143
400000  -10.8431  3.0157
410000  -10.7742  3.0166
420000  -10.7630  3.0336
430000  -10.8166  3.0369
440000  -10.9937  3.0342
450000  -11.2552  3.0309
460000  -9.8226  3.0487
470000  -10.3363  3.0249
480000  -10.0549  3.0080
490000  -10.1113  3.0081
500000  -10.1314  3.0113
510000  -10.1398  3.0269
520000  -10.1277  3.0364
530000  -10.0708  3.0150
540000  -9.9743  2.9885
550000  -9.8780  3.0010
560000  -9.8453  3.0037
570000  -9.9094  3.0173
580000  -10.0013  3.0341
590000  -10.0784  3.0455
600000  -10.1567  3.0436
610000  -10.2100  3.0379
620000  -10.2323  3.0313
630000  -10.2320  3.0286
640000  -10.2183  3.0231
650000  -10.1966  3.0275
660000  -10.1785  3.0397
670000  -10.1662  3.0452
680000  -10.1605  3.0440
690000  -10.1589  3.0301
700000  -10.1613  3.0140
710000  -10.1889  3.0019
720000  -10.2484  2.9936
730000  -10.3474  2.9848
740000  -10.4834  2.9920
750000  -10.6911  3.0010
760000  -10.9501  3.0026
770000  -11.1976  3.0007
780000  -11.4500  3.0025
790000  -10.8354  2.9998
800000  -9.8121  2.9990
810000  -9.7613  3.0148
820000  -9.9889  3.0134
830000  -10.2386  3.0218
840000  -9.8889  3.0275
850000  -10.0900  3.0298
860000  -7.8060  3.0277
870000  -7.6510  3.0281
880000  -7.1234  3.0272
890000  -7.8027  3.0322
900000  -8.6499  3.0266
910000  -9.6098  3.0196
920000  -10.5445  3.0200
930000  -7.8137  3.0131
940000  -8.1663  2.9904
950000  -8.0694  2.9915
960000  -7.5884  3.0185
970000  -8.5321  3.0300
980000  -9.4752  3.0417
990000  -10.2451  3.0298
1000000  -5.0945  3.0188
1010000  -9.9094  3.0139
