         0    6949.3311   538.4815   149.9960   0.0000000   0.0000000   17845.3848   438.5717   149.9796   0.0000000   0.0000000 
     20000    6947.3486   535.8151   149.9260  -0.0001333  -0.0000035   17838.2266   448.4421   149.9815   0.0004935   0.0000001 
     40000    6953.4282   540.1318   149.8476   0.0002158  -0.0000039   17842.9316   450.8756   149.9287   0.0001217  -0.0000026 
     60000    6957.4355   542.6859   149.8175   0.0001277  -0.0000015   17845.2832   452.8968   149.8788   0.0001011  -0.0000025 
     80000    6957.2759   544.8149   149.8167   0.0001065  -0.0000000   17845.0469   455.0230   149.8564   0.0001063  -0.0000011 
    100000    6956.1128   546.9115   149.8201   0.0001048   0.0000002   17844.4277   457.1356   149.8480   0.0001056  -0.0000004 
    120000    6956.8877   548.9598   149.4807   0.0001024  -0.0000170   17844.0703   459.2328   149.8477   0.0001049  -0.0000000 
    140000    6956.6387   551.0020   149.1068   0.0001021  -0.0000187   17843.6680   461.3190   149.8595   0.0001043   0.0000006 
    160000    6952.8242   553.0349   149.0797   0.0001016  -0.0000014   17843.3770   463.3914   149.8712   0.0001036   0.0000006 
    180000    6955.9897   555.0626   148.8423   0.0001014  -0.0000119   17842.9375   465.4626   149.8850   0.0001036   0.0000007 
    200000    6958.0527   557.0783   148.6847   0.0001008  -0.0000079   17842.9297   467.5240   149.9003   0.0001031   0.0000008 
    220000    6957.9087   559.0836   148.7115   0.0001003   0.0000013   17843.0508   469.5756   149.9195   0.0001026   0.0000010 
    240000    6958.0186   561.0079   148.7399   0.0000962   0.0000014   17843.2441   471.6190   149.9412   0.0001022   0.0000011 
    260000    6916.6821   563.0568   150.3533   0.0001024   0.0000807   17843.4980   473.6542   149.9650   0.0001018   0.0000012 
    280000    6985.2803   564.9650   148.3795   0.0000954  -0.0000987   17843.7559   475.6861   149.9865   0.0001016   0.0000011 
    300000    6927.3975   567.0267   149.9860   0.0001031   0.0000803   17844.0605   477.7094   150.0049   0.0001012   0.0000009 
    320000    6988.9917   568.8766   148.1800   0.0000925  -0.0000903   17844.1289   479.7294   150.0236   0.0001010   0.0000009 
    340000    6926.6919   570.8841   150.0803   0.0001004   0.0000950   17844.2578   481.7350   150.0382   0.0001003   0.0000007 
    360000    6953.2676   572.8237   149.5998   0.0000970  -0.0000240   17844.0703   483.7467   150.0526   0.0001006   0.0000007 
    380000    6956.0410   574.7563   149.5878   0.0000966  -0.0000006   17844.1758   485.7532   150.0622   0.0001003   0.0000005 
    400000    6956.3179   576.6863   149.5465   0.0000965  -0.0000021   17844.2012   487.7531   150.0694   0.0001000   0.0000004 
    420000    6957.2339   578.6158   149.4373   0.0000965  -0.0000055   17844.1562   489.7501   150.0758   0.0000999   0.0000003 
    440000    6957.8555   580.5750   149.3658   0.0000980  -0.0000036   17844.1035   491.7421   150.0814   0.0000996   0.0000003 
    460000    6954.3604   582.4919   149.4683   0.0000958   0.0000051   17844.1660   493.7345   150.0853   0.0000996   0.0000002 
    480000    6957.0425   584.4041   149.3824   0.0000956  -0.0000043   17844.1367   495.7222   150.0900   0.0000994   0.0000002 
    500000    6957.1777   586.3206   149.3533   0.0000958  -0.0000015   17844.1211   497.7036   150.0945   0.0000991   0.0000002 
    520000    6957.8013   588.2360   149.3083   0.0000958  -0.0000022   17844.0625   499.6826   150.0995   0.0000990   0.0000002 
    540000    6958.4116   590.1523   149.2449   0.0000958  -0.0000032   17844.3223   501.6600   150.0989   0.0000989  -0.0000000 
    560000    6958.6182   592.0663   149.1352   0.0000957  -0.0000055   17844.4375   503.6333   150.0985   0.0000987  -0.0000000 
    580000    6958.1631   593.9806   149.0408   0.0000957  -0.0000047   17844.5762   505.6080   150.0967   0.0000987  -0.0000001 
