1500  1.1187  1.1187  32.5445
3000  1.1211  1.1199  32.4766
4500  1.1234  1.1211  32.4080
6000  1.1237  1.1217  32.4003
7500  1.1215  1.1217  32.4646
9000  1.1188  1.1212  32.5436
10500  1.1184  1.1208  32.5527
12000  1.1189  1.1206  32.5381
13500  1.1214  1.1207  32.4677
15000  1.1264  1.1212  32.3218
16500  1.1249  1.1216  32.3649
18000  1.1232  1.1217  32.4157
19500  1.1223  1.1218  32.4398
21000  1.1242  1.1219  32.3855
22500  1.1227  1.1220  32.4294
24000  1.1224  1.1220  32.4376
25500  1.1209  1.1219  32.4803
27000  1.1186  1.1218  32.5472
28500  1.1165  1.1215  32.6081
30000  1.1180  1.1213  32.5647
31500  1.1194  1.1212  32.5245
33000  1.1187  1.1211  32.5440
34500  1.1220  1.1211  32.4504
36000  1.1254  1.1213  32.3523
37500  1.1266  1.1215  32.3184
39000  1.1263  1.1217  32.3259
40500  1.1252  1.1218  32.3569
42000  1.1251  1.1220  32.3607
43500  1.1227  1.1220  32.4290
45000  1.1204  1.1219  32.4959
46500  1.1198  1.1219  32.5136
48000  1.1197  1.1218  32.5149
49500  1.1219  1.1218  32.4527
51000  1.1207  1.1218  32.4863
52500  1.1194  1.1217  32.5235
54000  1.1173  1.1216  32.5870
55500  1.1176  1.1215  32.5772
57000  1.1194  1.1214  32.5249
58500  1.1201  1.1214  32.5050
60000  1.1204  1.1214  32.4957
61500  1.1217  1.1214  32.4576
63000  1.1193  1.1213  32.5278
64500  1.1165  1.1212  32.6100
66000  1.1142  1.1210  32.6756
67500  1.1148  1.1209  32.6588
69000  1.1156  1.1208  32.6354
70500  1.1143  1.1207  32.6752
72000  1.1162  1.1206  32.6196
73500  1.1188  1.1205  32.5412
75000  1.1202  1.1205  32.5012
76500  1.1192  1.1205  32.5320
78000  1.1196  1.1205  32.5198
79500  1.1211  1.1205  32.4748
81000  1.1240  1.1206  32.3917
82500  1.1271  1.1207  32.3015
84000  1.1267  1.1208  32.3137
85500  1.1231  1.1208  32.4165
87000  1.1210  1.1208  32.4788
88500  1.1205  1.1208  32.4922
90000  1.1200  1.1208  32.5061
91500  1.1180  1.1208  32.5668
93000  1.1172  1.1207  32.5891
94500  1.1184  1.1207  32.5540
96000  1.1213  1.1207  32.4707
97500  1.1223  1.1207  32.4408
99000  1.1211  1.1207  32.4759
100500  1.1201  1.1207  32.5040
102000  1.1222  1.1207  32.4431
103500  1.1237  1.1208  32.4003
105000  1.1234  1.1208  32.4092
