199200  0  -0.9992  0.0000  -0.0396  59.0173  31.3205  61.4654  0.1828
201600  0  -0.9994  -0.0001  -0.0341  59.0104  31.3215  61.4658  0.1818
204000  0  -0.9996  -0.0002  -0.0287  59.0051  31.3223  61.4662  0.1809
206400  0  -0.9997  -0.0004  -0.0233  59.0001  31.3231  61.4668  0.1800
208800  0  -0.9998  -0.0005  -0.0180  58.9937  31.3239  61.4671  0.1792
211200  0  -0.9999  -0.0006  -0.0126  58.9855  31.3245  61.4676  0.1784
213600  0  -1.0000  -0.0008  -0.0073  58.9769  31.3252  61.4677  0.1777
216000  0  -1.0000  -0.0010  -0.0019  58.9673  31.3259  61.4676  0.1771
218400  0  -1.0000  -0.0012  0.0035  58.9570  31.3265  61.4675  0.1765
220800  0  -1.0000  -0.0014  0.0089  58.9465  31.3271  61.4672  0.1760
223200  0  -0.9999  -0.0015  0.0142  58.9363  31.3276  61.4669  0.1755
225600  0  -0.9998  -0.0017  0.0196  58.9266  31.3280  61.4667  0.1752
228000  0  -0.9997  -0.0018  0.0249  58.9177  31.3283  61.4665  0.1749
230400  0  -0.9995  -0.0020  0.0303  58.9096  31.3287  61.4662  0.1746
232800  0  -0.9994  -0.0021  0.0358  58.9016  31.3289  61.4663  0.1744
235200  0  -0.9991  -0.0022  0.0414  58.8929  31.3290  61.4664  0.1742
237600  0  -0.9989  -0.0024  0.0471  58.8837  31.3291  61.4663  0.1742
240000  0  -0.9986  -0.0026  0.0530  58.8743  31.3291  61.4664  0.1741
242400  0  -0.9983  -0.0028  0.0590  58.8646  31.3291  61.4666  0.1741
244800  0  -0.9979  -0.0029  0.0652  58.8552  31.3290  61.4667  0.1742
247200  0  -0.9974  -0.0032  0.0715  58.8464  31.3289  61.4669  0.1742
249600  0  -0.9969  -0.0034  0.0780  58.8383  31.3287  61.4673  0.1744
252000  0  -0.9964  -0.0036  0.0848  58.8307  31.3285  61.4677  0.1745
254400  0  -0.9958  -0.0037  0.0918  58.8227  31.3282  61.4682  0.1747
256800  0  -0.9951  -0.0039  0.0991  58.8138  31.3277  61.4689  0.1751
259200  0  -0.9943  -0.0042  0.1068  58.8047  31.3272  61.4694  0.1755
261600  0  -0.9934  -0.0044  0.1149  58.7957  31.3265  61.4701  0.1761
264000  0  -0.9924  -0.0047  0.1234  58.7875  31.3258  61.4706  0.1767
266400  0  -0.9912  -0.0050  0.1323  58.7808  31.3250  61.4712  0.1773
268800  0  -0.9899  -0.0052  0.1418  58.7748  31.3242  61.4718  0.1781
271200  0  -0.9884  -0.0055  0.1519  58.7681  31.3232  61.4728  0.1789
273600  0  -0.9866  -0.0058  0.1628  58.7609  31.3220  61.4737  0.1800
276000  0  -0.9846  -0.0061  0.1745  58.7540  31.3206  61.4743  0.1812
278400  0  -0.9823  -0.0064  0.1872  58.7491  31.3192  61.4749  0.1825
280800  0  -0.9796  -0.0068  0.2009  58.7440  31.3177  61.4755  0.1839
283200  0  -0.9764  -0.0071  0.2160  58.7366  31.3159  61.4764  0.1856
285600  0  -0.9726  -0.0074  0.2325  58.7295  31.3140  61.4769  0.1874
288000  0  -0.9680  -0.0079  0.2509  58.7238  31.3119  61.4771  0.1895
290400  0  -0.9625  -0.0083  0.2713  58.7175  31.3094  61.4775  0.1919
292800  0  -0.9557  -0.0088  0.2942  58.7117  31.3066  61.4777  0.1947
295200  0  -0.9473  -0.0095  0.3201  58.7075  31.3036  61.4777  0.1977
297600  0  -0.9368  -0.0101  0.3497  58.7023  31.3001  61.4772  0.2012
300000  0  -0.9234  -0.0109  0.3837  58.6975  31.2963  61.4768  0.2051
302400  0  -0.9060  -0.0118  0.4231  58.6936  31.2918  61.4760  0.2096
304800  0  -0.8831  -0.0128  0.4689  58.6890  31.2867  61.4755  0.2147
307200  0  -0.8524  -0.0140  0.5227  58.6857  31.2807  61.4732  0.2209
309600  0  -0.8103  -0.0152  0.5858  58.6823  31.2737  61.4705  0.2282
312000  0  -0.7519  -0.0164  0.6591  58.6760  31.2654  61.4679  0.2367
314400  0  -0.6698  -0.0176  0.7424  58.6690  31.2550  61.4653  0.2474
316800  0  -0.5549  -0.0183  0.8317  58.6600  31.2420  61.4633  0.2605
319200  0  -0.3983  -0.0181  0.9171  58.6497  31.2259  61.4613  0.2769
321600  0  -0.1981  -0.0164  0.9801  58.6382  31.2060  61.4573  0.2970
324000  0  0.0310  -0.0128  0.9994  58.6249  31.1836  61.4522  0.3200
326400  0  0.2575  -0.0077  0.9663  58.6087  31.1605  61.4475  0.3435
328800  0  0.4504  -0.0028  0.8928  58.5918  31.1388  61.4458  0.3653
331200  0  0.5975  0.0010  0.8018  58.5763  31.1211  61.4447  0.3830
333600  0  0.7030  0.0034  0.7112  58.5622  31.1081  61.4436  0.3959
336000  0  0.7771  0.0045  0.6293  58.5497  31.0992  61.4425  0.4049
338400  0  0.8293  0.0050  0.5587  58.5378  31.0937  61.4416  0.4105
340800  0  0.8667  0.0051  0.4987  58.5290  31.0902  61.4409  0.4141
343200  0  0.8940  0.0049  0.4480  58.5174  31.0884  61.4397  0.4160
345600  0  0.9145  0.0046  0.4047  58.5066  31.0877  61.4389  0.4167
348000  0  0.9300  0.0043  0.3676  58.4947  31.0878  61.4380  0.4169
350400  0  0.9420  0.0039  0.3357  58.4835  31.0885  61.4375  0.4162
352800  0  0.9514  0.0036  0.3078  58.4715  31.0891  61.4365  0.4157
355200  0  0.9590  0.0033  0.2833  58.4596  31.0903  61.4356  0.4147
357600  0  0.9652  0.0030  0.2617  58.4480  31.0916  61.4350  0.4136
360000  0  0.9701  0.0027  0.2426  58.4368  31.0928  61.4344  0.4125
362400  0  0.9743  0.0024  0.2253  58.4234  31.0940  61.4335  0.4114
364800  0  0.9778  0.0022  0.2096  58.4111  31.0953  61.4327  0.4103
367200  0  0.9807  0.0020  0.1955  58.3992  31.0966  61.4324  0.4091
369600  0  0.9832  0.0017  0.1825  58.3849  31.0979  61.4315  0.4079
372000  0  0.9854  0.0016  0.1704  58.3704  31.0991  61.4311  0.4068
