5000  0.85315
10000  0.85322
15000  0.85323
20000  0.85348
25000  0.85353
30000  0.85424
35000  0.85455
40000  0.85480
45000  0.85615
50000  0.85676
55000  0.85733
60000  0.85746
65000  0.85715
70000  0.85632
75000  0.85593
80000  0.85578
85000  0.85595
90000  0.85630
95000  0.85716
100000  0.85741
105000  0.85780
110000  0.85827
115000  0.85862
120000  0.85972
125000  0.86096
130000  0.86245
135000  0.86478
140000  0.86639
145000  0.86543
150000  0.86443
155000  0.86468
160000  0.86567
165000  0.86774
170000  0.86983
175000  0.87100
180000  0.87271
185000  0.87573
190000  0.88092
195000  0.88824
200000  0.89613
205000  0.89852
210000  0.90449
215000  0.90426
220000  0.90029
225000  0.90000
230000  0.90236
235000  0.90672
240000  0.89737
245000  0.89724
250000  0.89838
255000  0.90263
260000  0.89943
265000  0.89857
270000  0.90353
275000  0.90710
280000  0.90492
285000  0.90325
290000  0.90507
295000  0.90714
300000  0.90362
305000  0.90349
310000  0.90463
315000  0.90332
320000  0.90052
325000  0.90138
330000  0.89881
335000  0.89759
340000  0.89623
345000  0.89572
350000  0.89826
355000  0.90321
360000  0.93470
365000  0.92486
370000  0.89729
375000  0.89495
380000  0.89138
385000  0.89123
390000  0.89010
395000  0.88646
400000  0.88314
405000  0.87921
410000  0.87774
415000  0.87475
420000  0.87448
425000  0.87588
430000  0.87527
435000  0.87404
440000  0.87363
445000  0.87257
450000  0.87123
455000  0.86994
460000  0.87173
465000  0.90460
470000  0.86929
475000  0.87013
480000  0.87058
485000  0.87348
490000  0.87556
495000  0.87790
500000  0.88070
505000  0.88100
510000  0.87924
515000  0.87829
520000  0.87814
525000  0.88074
530000  0.88495
535000  0.88597
540000  0.88486
545000  0.88591
550000  0.88911
555000  0.89614
560000  0.89840
565000  0.90096
570000  0.91009
575000  0.89742
580000  0.89971
585000  0.90176
590000  0.90237
595000  0.90594
600000  0.90513
605000  0.90374
610000  0.90422
615000  0.90206
620000  0.94541
625000  0.94541
630000  0.94541
635000  0.94541
640000  0.94541
645000  0.94541
650000  0.94541
655000  0.94541
660000  0.94541
665000  0.94541
670000  0.94541
675000  0.94541
680000  0.94541
685000  0.94541
690000  0.94541
695000  0.94541
700000  0.94541
705000  0.94541
710000  0.94541
715000  0.94541
720000  0.94541
725000  0.94541
730000  0.94541
735000  0.94541
740000  0.94541
745000  0.94541
750000  0.94541
755000  0.94541
760000  0.94541
765000  0.94541
770000  0.94541
775000  0.94541
780000  0.94541
785000  0.94541
790000  0.94541
795000  0.94541
800000  0.94541
805000  0.94541
810000  0.94541
815000  0.94541
820000  0.94541
825000  0.94541
830000  0.94541
835000  0.94541
840000  0.94541
845000  0.94541
850000  0.94541
855000  0.94541
860000  0.94541
865000  0.94541
870000  0.94541
875000  0.94541
880000  0.94541
885000  0.94541
890000  0.94541
895000  0.94541
900000  0.94541
905000  0.94541
910000  0.94541
915000  0.94541
920000  0.94541
925000  0.94541
930000  0.94541
935000  0.94541
940000  0.94541
945000  0.94541
950000  0.94541
955000  0.94541
960000  0.94541
965000  0.94541
970000  0.94541
975000  0.94541
980000  0.94541
985000  0.94541
990000  0.94541
995000  0.94541
1000000  0.94541
