         0    6949.3271   538.4814   149.9958   0.0000000   0.0000000    6949.3267   461.5186   149.9957   0.0000000   0.0000000 
     20000    6947.3257   539.6421   149.9413   0.0000580  -0.0000027    6946.7178   478.1027   149.9666   0.0008292  -0.0000015 
     40000    6955.4849   547.4806   149.8654   0.0003919  -0.0000038    6946.1411   482.7010   149.9435   0.0002299  -0.0000012 
     60000    6959.7456   552.9022   149.8425   0.0002711  -0.0000011    6945.9434   487.4225   149.8791   0.0002361  -0.0000032 
     80000    6960.9980   557.9141   149.8688   0.0002506   0.0000013    6945.4766   492.4555   149.8944   0.0002516   0.0000008 
    100000    6960.1172   562.8419   149.4457   0.0002464  -0.0000212    6944.7974   497.4983   149.9308   0.0002521   0.0000018 
    120000    6956.1553   567.7840   149.3761   0.0002471  -0.0000035    6944.5366   502.5214   149.9756   0.0002512   0.0000022 
    140000    6959.5220   572.6894   149.1203   0.0002453  -0.0000128    6945.9805   507.5222   149.9438   0.0002500  -0.0000016 
    160000    6960.1606   577.5841   149.1308   0.0002447   0.0000005    6946.3794   512.5037   149.9357   0.0002491  -0.0000004 
    180000    6960.6528   582.3710   149.1709   0.0002393   0.0000020    6946.7090   517.4620   149.9375   0.0002479   0.0000001 
    200000    6916.0713   587.2667   150.8863   0.0002448   0.0000858    6947.5059   522.4218   149.9405   0.0002480   0.0000002 
    220000    6988.8828   592.0193   148.8030   0.0002376  -0.0001042    6947.9209   527.3659   149.9684   0.0002472   0.0000014 
    240000    6927.3477   596.9553   150.4823   0.0002468   0.0000840    6948.6611   532.2903   149.9827   0.0002462   0.0000007 
    260000    6991.9922   601.6409   148.5272   0.0002343  -0.0000978    6949.2900   537.2101   149.9720   0.0002460  -0.0000005 
    280000    6927.8008   606.4925   150.5607   0.0002426   0.0001017    6949.9512   542.1185   149.9472   0.0002454  -0.0000012 
    300000    6951.7539   611.2875   150.1541   0.0002398  -0.0000203    6950.4165   547.0245   149.9333   0.0002453  -0.0000007 
    320000    6957.8438   616.0715   149.9699   0.0002392  -0.0000092    6950.7886   551.9079   149.9229   0.0002442  -0.0000005 
    340000    6958.6157   620.8566   149.8435   0.0002393  -0.0000063    6950.9165   556.8115   149.9209   0.0002452  -0.0000001 
    360000    6959.7822   625.6415   149.7248   0.0002392  -0.0000059    6951.4243   561.7082   149.9080   0.0002448  -0.0000006 
    380000    6956.9272   630.4374   149.7582   0.0002398   0.0000017    6951.4922   566.6044   149.9081   0.0002448   0.0000000 
