10000  0.0000  0  -nan  -nan  -nan
20000  0.0000  0  -nan  -nan  -nan
30000  0.0000  0  -nan  -nan  -nan
40000  0.0000  0  -nan  -nan  -nan
50000  0.0000  0  -nan  -nan  -nan
60000  0.0000  0  -nan  -nan  -nan
70000  0.0000  0  -nan  -nan  -nan
80000  0.0000  0  -nan  -nan  -nan
90000  0.0000  0  -nan  -nan  -nan
100000  0.0000  0  -nan  -nan  -nan
110000  0.0000  0  -nan  -nan  -nan
120000  0.0000  0  -nan  -nan  -nan
130000  0.0000  0  -nan  -nan  -nan
140000  0.0000  0  -nan  -nan  -nan
150000  0.0000  0  -nan  -nan  -nan
160000  0.0000  0  -nan  -nan  -nan
170000  0.0000  0  -nan  -nan  -nan
180000  0.0000  0  -nan  -nan  -nan
190000  0.0000  0  -nan  -nan  -nan
200000  0.0000  0  -nan  -nan  -nan
210000  0.0000  0  -nan  -nan  -nan
220000  0.0000  0  -nan  -nan  -nan
230000  0.0000  0  -nan  -nan  -nan
240000  0.0000  0  -nan  -nan  -nan
250000  0.0000  0  -nan  -nan  -nan
260000  0.0000  0  -nan  -nan  -nan
270000  0.0000  0  -nan  -nan  -nan
280000  0.0000  0  -nan  -nan  -nan
290000  0.0000  0  -nan  -nan  -nan
300000  0.0000  0  -nan  -nan  -nan
310000  0.0000  0  -nan  -nan  -nan
320000  0.0000  0  -nan  -nan  -nan
330000  0.0000  0  -nan  -nan  -nan
340000  0.0000  0  -nan  -nan  -nan
350000  0.1000  1  4.0000  55.0649  0.0551
360000  0.0000  0  -nan  -nan  -nan
370000  0.0000  0  -nan  -nan  -nan
380000  0.0000  0  -nan  -nan  -nan
390000  0.1000  1  4.0000  54.2007  0.0542
400000  0.1000  1  4.0000  54.6859  0.0547
410000  0.1000  1  4.0000  54.0884  0.0541
420000  0.0750  1  3.0000  37.3146  0.0373
430000  0.0750  1  3.0000  37.1908  0.0372
440000  0.2500  3  3.3333  42.1880  0.0422
450000  0.1750  2  3.5000  45.2591  0.0453
460000  0.2500  3  3.3333  41.8248  0.0418
470000  0.2500  3  3.3333  41.1648  0.0412
480000  0.1500  2  3.0000  35.2601  0.0353
490000  0.2500  3  3.3333  41.0708  0.0411
500000  0.2500  3  3.3333  41.3264  0.0413
510000  0.2500  3  3.3333  40.7417  0.0407
520000  0.2500  3  3.3333  40.1079  0.0401
530000  0.2500  3  3.3333  40.1192  0.0401
540000  0.2500  3  3.3333  40.1218  0.0401
550000  0.2500  3  3.3333  40.4564  0.0405
560000  0.2500  3  3.3333  39.8660  0.0399
570000  0.3250  4  3.2500  39.6658  0.0397
580000  0.3250  4  3.2500  39.6780  0.0397
590000  0.2750  3  3.6667  44.5410  0.0445
600000  0.2750  3  3.6667  44.8535  0.0449
610000  0.4500  5  3.6000  44.7125  0.0447
620000  0.4500  5  3.6000  44.2497  0.0442
630000  0.4500  5  3.6000  44.2798  0.0443
640000  0.5000  5  4.0000  51.6077  0.0516
650000  0.5000  5  4.0000  51.8248  0.0518
660000  0.5000  5  4.0000  51.3629  0.0514
670000  0.5000  5  4.0000  50.9986  0.0510
680000  0.5000  5  4.0000  51.0485  0.0510
690000  0.5000  5  4.0000  50.8346  0.0508
700000  0.5000  5  4.0000  51.0944  0.0511
710000  0.5000  5  4.0000  50.6375  0.0506
720000  0.5000  5  4.0000  50.3065  0.0503
730000  0.5000  5  4.0000  50.3601  0.0504
740000  0.5000  4  5.0000  67.7131  0.0677
750000  0.5000  4  5.0000  68.0279  0.0680
760000  0.5000  4  5.0000  67.4743  0.0675
770000  0.5000  4  5.0000  67.0182  0.0670
780000  0.5000  4  5.0000  67.0659  0.0671
790000  0.5000  4  5.0000  66.9234  0.0669
800000  0.5000  4  5.0000  67.2698  0.0673
810000  0.5750  5  4.6000  61.0824  0.0611
820000  0.5750  5  4.6000  60.6428  0.0606
830000  0.5750  5  4.6000  60.6823  0.0607
840000  0.6000  5  4.8000  63.8024  0.0638
850000  0.6750  6  4.5000  59.3539  0.0594
860000  0.6750  6  4.5000  58.9271  0.0589
870000  0.6750  6  4.5000  58.5904  0.0586
880000  0.6750  6  4.5000  58.6268  0.0586
890000  0.6750  6  4.5000  58.2317  0.0582
900000  0.6750  6  4.5000  58.4333  0.0584
910000  0.6750  6  4.5000  57.9841  0.0580
920000  0.6750  6  4.5000  57.6618  0.0577
930000  0.6750  6  4.5000  57.7076  0.0577
940000  0.6750  6  4.5000  57.3979  0.0574
950000  0.6750  6  4.5000  57.6735  0.0577
960000  0.6750  6  4.5000  57.2055  0.0572
970000  0.6750  6  4.5000  56.9096  0.0569
980000  0.6750  6  4.5000  56.9690  0.0570
990000  0.6750  6  4.5000  56.7248  0.0567
1000000  0.6750  6  4.5000  57.0511  0.0571
1010000  0.6750  6  4.5000  56.5753  0.0566
1020000  0.7250  6  4.8333  61.8760  0.0619
1030000  0.7250  6  4.8333  61.9503  0.0620
1040000  0.7250  6  4.8333  61.6273  0.0616
1050000  0.7250  6  4.8333  61.9446  0.0619
1060000  0.7250  6  4.8333  61.4831  0.0615
1070000  0.7250  6  4.8333  61.2776  0.0613
1080000  0.7250  6  4.8333  61.3592  0.0614
1090000  0.7250  6  4.8333  61.0551  0.0611
1100000  0.7250  6  4.8333  61.3963  0.0614
1110000  0.7250  6  4.8333  60.9389  0.0609
1120000  0.7250  6  4.8333  60.7620  0.0608
1130000  0.7250  6  4.8333  60.8496  0.0608
1140000  0.7250  6  4.8333  60.5619  0.0606
1150000  0.7250  6  4.8333  60.9230  0.0609
1160000  0.7250  6  4.8333  60.4685  0.0605
1170000  0.7250  6  4.8333  60.3080  0.0603
1180000  0.7250  6  4.8333  60.4026  0.0604
1190000  0.7250  6  4.8333  60.1327  0.0601
1200000  0.7250  6  4.8333  60.5113  0.0605
1210000  0.7250  6  4.8333  60.0596  0.0601
1220000  0.7250  6  4.8333  59.9191  0.0599
1230000  0.7250  6  4.8333  60.0205  0.0600
1240000  0.7250  6  4.8333  59.7639  0.0598
1250000  0.7250  6  4.8333  60.1561  0.0602
1260000  0.7250  6  4.8333  59.7076  0.0597
1270000  0.7250  6  4.8333  59.5791  0.0596
1280000  0.7250  6  4.8333  59.6849  0.0597
1290000  0.7250  6  4.8333  59.4410  0.0594
1300000  0.7500  6  5.0000  63.2382  0.0632
1310000  0.7500  6  5.0000  62.8508  0.0629
1320000  0.7250  6  4.8333  59.2731  0.0593
1330000  0.7250  6  4.8333  59.3813  0.0594
1340000  0.7500  6  5.0000  62.5017  0.0625
1350000  0.7500  6  5.0000  62.8028  0.0628
