4119.2954  108.5467  50.8860  81.6507  0.2384  0.5422  0.3489
4119.3584  70.7959  77.2324  46.9986  0.2394  0.4536  0.2403
4118.2529  164.8186  65.7983  100.7639  0.3176  0.6040  0.3544
4118.5669  216.5436  68.8547  19.4577  0.4014  0.6545  0.3433
4118.9580  93.3159  52.4896  21.1642  0.3072  0.5971  0.3551
4119.2773  100.7721  86.5361  69.5938  0.3741  0.5340  0.1998
4119.3721  200.7837  94.5255  36.3035  0.2820  0.5749  0.3496
4119.1016  244.4346  93.9311  31.4682  0.3574  0.5814  0.2827
4118.9004  235.4628  97.4133  62.5369  0.4210  0.5617  0.1843
4118.3789  77.3041  33.0246  21.5779  0.3300  0.6562  0.4164
4118.8652  92.2304  94.3808  88.7272  0.2903  0.5167  0.2663
4118.9365  118.3848  97.0277  61.8676  0.3030  0.6345  0.4104
4119.4727  59.8725  99.7761  96.2698  0.2804  0.5759  0.3524
4119.7588  182.5847  53.2639  69.7998  0.1735  0.3300  0.1659
4119.6074  104.6809  51.0250  45.7726  0.2225  0.3366  0.1233
4119.1348  159.7315  74.3842  69.3242  0.1148  0.4171  0.3174
4118.6968  209.6920  87.3650  65.8037  0.2949  0.5386  0.2897
4119.1670  64.4630  99.8082  27.3780  0.3353  0.6088  0.3436
4119.5947  143.8540  55.7592  42.6118  0.2407  0.4505  0.2354
4119.3945  144.2224  23.3182  96.6874  0.2732  0.5297  0.2999
4119.1621  132.7359  97.7101  93.1350  0.3231  0.6028  0.3475
4119.3320  60.9251  50.1803  43.6639  0.2044  0.5233  0.3571
4119.3477  201.2941  18.4740  77.7077  0.3622  0.5754  0.2693
4119.3726  33.5056  22.8014  37.8977  0.3049  0.5543  0.3001
4118.6079  147.7561  73.1052  96.7927  0.3381  0.6106  0.3433
4119.1865  145.7180  26.8424  51.6176  0.2781  0.5949  0.3796
4118.5308  227.9250  40.3556  102.2690  0.2829  0.6438  0.4413
4118.9668  22.9890  32.7569  88.2176  0.2843  0.6343  0.4270
4118.6699  75.3292  32.7908  32.2969  0.2554  0.6167  0.4289
4119.2827  18.2745  58.2813  65.0206  0.2576  0.4253  0.1883
4119.2070  19.1623  80.9993  55.5618  0.2415  0.4844  0.2751
4118.6880  234.8243  59.3271  18.0621  0.3417  0.6482  0.3937
4118.5967  226.3615  93.9555  98.4751  0.3952  0.6542  0.3493
4119.2139  60.0517  64.8960  27.2551  0.2913  0.6028  0.3779
4118.9873  232.5676  77.0253  45.6241  0.2879  0.5268  0.2816
4119.1011  174.6261  59.4948  21.5279  0.3050  0.5277  0.2655
4119.2939  38.1362  35.2018  95.9588  0.3489  0.5775  0.2862
4119.1250  122.4137  78.5602  39.3055  0.1773  0.5663  0.4324
4119.1646  248.1842  23.7781  50.8330  0.3614  0.5812  0.2781
4119.3267  60.3057  52.2380  64.9542  0.1231  0.2110  0.0903
4119.3950  205.9810  72.4206  30.0205  0.3289  0.5904  0.3245
4118.9585  67.3637  71.6970  17.7972  0.3550  0.6625  0.4020
4119.1743  169.2308  95.6902  48.7493  0.3039  0.5603  0.3090
4118.6807  106.9723  98.1242  20.0474  0.3144  0.6458  0.4158
4118.8960  96.8703  79.7869  96.8843  0.3890  0.5502  0.2052
4119.7407  202.7224  54.2800  57.9742  0.1246  0.2946  0.1764
4119.5596  78.0446  44.4134  43.3642  0.2270  0.5485  0.3673
4119.0820  76.0318  63.8035  97.9154  0.3472  0.6368  0.3719
4119.0952  151.3557  26.4262  36.1498  0.3122  0.5888  0.3389
4119.2998  57.4560  70.6039  92.9094  0.2358  0.5587  0.3719
4119.3223  120.5737  34.5630  31.6675  0.1595  0.5473  0.4249
4119.5615  29.9572  47.3268  28.8613  0.2898  0.4679  0.2059
4119.4033  183.3617  79.7487  83.0888  0.1362  0.4314  0.3137
4118.9980  148.5103  88.4913  32.1182  0.2837  0.5488  0.3140
4118.7705  63.5845  44.5376  27.0529  0.2542  0.5659  0.3641
4119.2500  136.1777  94.2883  77.5086  0.2993  0.5729  0.3302
4119.4170  163.5123  23.1049  23.3843  0.2892  0.5324  0.2875
4119.1299  -0.8542  31.6265  65.1207  0.4040  0.5482  0.1851
4118.6201  229.7089  33.4497  93.5467  0.2630  0.5990  0.3988
4119.2549  22.4791  63.9940  53.7108  0.1055  0.4649  0.3779
4119.4023  84.1597  87.7045  32.0697  0.1715  0.5380  0.4037
4119.3984  7.1726  56.6069  84.3744  0.3174  0.4916  0.2064
4119.2246  90.8415  36.0518  85.3678  0.3290  0.5507  0.2707
4119.5010  154.4534  33.5983  74.6867  0.2735  0.5161  0.2825
4119.1270  90.5104  22.4445  46.1103  0.3878  0.6118  0.2936
4119.0703  149.7690  60.7395  24.7145  0.3001  0.5754  0.3327
4119.6348  177.7782  79.7866  65.0197  0.1410  0.4562  0.3369
4118.9985  225.3168  60.8211  82.8716  0.4034  0.5684  0.2140
4118.8291  195.5254  55.4248  88.1308  0.1902  0.5696  0.4255
4119.3921  246.9611  37.6379  80.3320  0.3353  0.5310  0.2381
4119.3359  107.8040  24.7998  24.8529  0.2491  0.5631  0.3652
4119.6201  41.9135  39.7389  52.0972  0.2073  0.3933  0.2026
4119.1201  69.5799  62.4892  70.6535  0.1227  0.5383  0.4449
4118.6348  203.7561  76.3812  85.6579  0.2431  0.5753  0.3862
4119.2920  28.4407  98.4337  51.7518  0.2340  0.5491  0.3616
4118.7627  228.3197  79.5655  91.4658  0.3245  0.6253  0.3774
4119.3262  78.8894  67.6002  76.7949  0.1084  0.5268  0.4437
4119.1719  196.8303  83.3592  61.6221  0.2248  0.5112  0.3236
4118.6216  188.2638  58.5668  102.8393  0.2178  0.6294  0.4769
4118.7632  108.5313  19.3325  82.9624  0.2867  0.6498  0.4462
4119.1211  82.2243  17.1686  64.3422  0.3455  0.6435  0.3832
4118.5444  214.1997  77.3489  102.8102  0.3030  0.6416  0.4203
4119.1299  22.4276  100.1731  80.3715  0.2877  0.5468  0.3074
4119.7646  130.2315  53.9815  58.6146  0.0681  0.1760  0.1093
4118.7002  219.4762  98.3439  48.9971  0.3924  0.6315  0.3178
4119.1099  125.6090  62.8168  88.3533  0.2192  0.5145  0.3329
4119.5410  207.9043  64.0408  70.7461  0.2088  0.4640  0.2826
4119.2920  188.6021  30.4330  28.3234  0.2416  0.4768  0.2659
4119.1665  71.0424  26.0372  53.2918  0.3137  0.5980  0.3499
4119.4043  190.7140  52.3362  34.1106  0.1090  0.5083  0.4227
4119.3545  17.4895  88.9006  20.3633  0.2675  0.5585  0.3422
4119.0752  220.1519  23.2604  36.6710  0.3773  0.6035  0.2930
4119.3203  -1.2787  54.4513  47.4596  0.3064  0.4524  0.1695
4119.6704  39.7059  51.6974  74.0017  0.0825  0.3352  0.2599
4118.4185  196.4434  48.0741  23.2110  0.3148  0.6055  0.3592
4119.0151  108.8013  91.3031  55.7194  0.3086  0.6142  0.3770
4119.3101  212.6477  23.7365  53.8389  0.3973  0.5551  0.2025
4119.0840  107.9258  92.6022  28.2281  0.2451  0.6354  0.4623
4119.2012  127.5181  27.8974  62.1114  0.2488  0.5522  0.3518
4119.4980  165.0004  49.0776  45.6005  0.1469  0.3726  0.2388
4119.0864  159.0121  85.5450  100.1009  0.3154  0.5651  0.3038
4119.3081  35.2454  20.5410  68.0289  0.3057  0.5678  0.3172
4119.2720  62.4753  98.1733  75.6458  0.3620  0.6115  0.3204
4119.0840  177.7545  22.3465  66.6422  0.2835  0.5827  0.3585
4119.0669  159.2003  74.4329  19.3112  0.3413  0.5821  0.3005
4118.0625  219.3367  82.1564  80.8925  0.3273  0.6317  0.3838
4118.6387  216.0376  94.1096  27.1474  0.4160  0.6288  0.2882
4119.1250  108.6062  72.6937  39.9959  0.2480  0.5914  0.4024
4118.8091  73.8238  84.9651  92.1136  0.2839  0.5909  0.3688
4119.3701  205.4691  59.2215  43.0597  0.2187  0.5307  0.3529
4118.6201  223.7411  100.2888  77.8796  0.4793  0.6341  0.2224
4119.6240  108.6809  44.6502  64.7671  0.1993  0.4908  0.3231
4119.2979  16.5713  71.2820  33.0581  0.3303  0.5338  0.2470
4119.0215  221.2863  24.6250  22.9435  0.3898  0.6278  0.3150
4119.5000  225.4012  49.0573  61.0314  0.3006  0.4644  0.1903
4118.5664  93.9481  45.1889  96.2353  0.2819  0.6282  0.4208
4119.5400  140.0355  67.9870  69.3214  0.2466  0.3712  0.1372
4119.1260  107.1016  28.3997  80.1037  0.2796  0.6386  0.4371
4119.3662  42.8530  83.5888  85.2434  0.3072  0.4852  0.2092
4119.3442  222.1793  39.5697  78.6164  0.2960  0.5630  0.3204
4119.3555  179.9974  38.4467  62.1718  0.1228  0.4014  0.2931
4119.4834  164.9103  51.9737  85.3450  0.2786  0.5023  0.2601
4118.9868  15.4696  27.0269  71.8789  0.3236  0.5689  0.3006
4118.9736  143.8726  16.1218  59.3166  0.3057  0.6618  0.4463
4119.3813  134.4849  51.2008  98.6545  0.2679  0.5888  0.3810
4119.1924  147.7592  72.6529  56.4299  0.1832  0.4416  0.2811
4118.8379  217.0821  78.0527  51.7350  0.3814  0.5742  0.2469
4119.2007  138.8114  90.6223  44.4603  0.2450  0.5367  0.3358
4119.1348  28.2051  21.1121  96.9427  0.3095  0.6253  0.3916
4119.1211  114.6367  76.4586  24.1273  0.3805  0.6209  0.3148
4119.7686  50.2612  65.6636  58.1881  0.0202  0.3068  0.2884
4119.3281  147.7001  44.9421  68.6440  0.2456  0.5325  0.3300
4119.3052  180.2901  101.6689  71.8669  0.2453  0.5969  0.4120
4119.4629  162.8351  72.8233  45.4054  0.1412  0.4423  0.3212
4119.3691  69.6683  35.2669  64.7467  0.2759  0.5526  0.3265
4119.0083  -4.1925  41.3793  45.8186  0.2750  0.5266  0.2941
4119.3999  36.5318  80.6316  70.1717  0.2564  0.5007  0.2803
4118.3530  97.2126  36.5217  101.3402  0.3438  0.6775  0.4350
4118.3442  223.0829  53.4100  26.7445  0.3605  0.5996  0.3051
4119.5986  39.4334  77.7787  28.5265  0.2306  0.4768  0.2766
4119.3066  191.6384  21.3907  95.5721  0.3489  0.5642  0.2682
4119.6577  168.7986  33.0115  88.2106  0.1682  0.4921  0.3531
4119.1289  45.9104  85.8769  55.1680  0.1811  0.4806  0.3281
4118.8335  194.6541  43.1089  80.9864  0.3318  0.4473  0.1356
