4118.7837  14.3362  50.0590  85.9508  0.3724  0.5601  0.2371
4119.2915  183.3575  80.7881  40.4577  0.2043  0.5121  0.3438
4119.4814  40.6986  69.2550  101.2853  0.2431  0.5535  0.3587
4118.8809  94.4840  70.6798  19.5090  0.2528  0.5960  0.4042
4119.2695  118.0692  53.3782  29.7848  0.1959  0.5487  0.3953
4119.6094  246.9623  84.3840  72.2738  0.1669  0.5887  0.4678
4118.8501  43.7320  98.4651  35.4877  0.2913  0.6072  0.3838
4119.2285  152.8348  99.7336  35.0601  0.3191  0.6306  0.3900
4118.8335  85.3026  101.9757  64.6153  0.2748  0.6438  0.4483
4119.4224  130.0318  33.9791  31.3429  0.1946  0.5497  0.3976
4119.1533  31.0967  98.6629  95.8635  0.3737  0.6009  0.2929
4119.3340  103.2317  88.7068  59.5630  0.2183  0.5654  0.3959
4119.5234  70.2012  99.3806  97.3546  0.3575  0.6025  0.3122
4119.2490  13.3599  46.9277  73.5812  0.2858  0.5332  0.2919
4119.2554  182.3933  41.1406  33.7072  0.1475  0.5141  0.3967
4119.5342  197.8880  70.7753  65.4779  0.2121  0.4185  0.2265
4119.3330  84.1621  81.0602  67.7286  0.3150  0.5593  0.2965
4119.1807  206.4818  97.3556  33.0313  0.3458  0.5403  0.2392
4119.2266  187.4992  56.9643  41.2560  0.3350  0.5132  0.2152
4119.1792  53.0924  29.5289  92.5303  0.2346  0.5997  0.4249
4119.6045  135.6461  99.1299  96.7107  0.2696  0.5032  0.2703
4119.4487  148.6981  46.9535  37.5675  0.2852  0.4593  0.2003
4119.2534  102.2360  21.4200  80.1533  0.3255  0.5705  0.3009
4117.9492  148.7971  16.8843  47.1327  0.3244  0.6694  0.4407
4118.7812  207.1018  76.5579  97.2827  0.3159  0.6015  0.3525
4118.8364  140.7743  22.1176  54.1706  0.1965  0.6028  0.4609
4119.0410  150.3443  30.6793  99.1094  0.3066  0.5855  0.3399
4118.9058  162.7592  20.6512  93.5933  0.3801  0.6043  0.2910
4119.2808  67.3877  34.0635  32.2110  0.3303  0.6021  0.3393
4119.7793  55.0006  65.3412  61.8664  0.1487  0.3277  0.1881
4118.6880  136.6360  82.2389  53.1687  0.1879  0.5692  0.4269
4118.7715  121.8638  53.5229  20.5314  0.2483  0.6004  0.4138
4119.1421  218.7762  98.1919  97.6691  0.3383  0.6173  0.3527
4119.1143  59.1285  64.0084  19.9238  0.3440  0.6181  0.3482
4119.2432  97.1754  72.1977  46.6603  0.2363  0.4592  0.2500
4119.3452  161.8622  62.2046  22.7211  0.3170  0.5646  0.3017
4119.1211  197.4674  36.6388  98.3887  0.3558  0.6039  0.3160
4119.3271  48.6474  80.5506  33.0877  0.2574  0.5510  0.3421
4118.6733  28.2613  21.1449  47.7381  0.2601  0.6036  0.4075
4119.4097  117.3932  42.1093  72.2797  0.2101  0.4839  0.3047
4119.2510  135.1904  72.0314  31.0660  0.3478  0.4535  0.1255
4119.0205  184.7453  68.2898  20.9125  0.3748  0.6066  0.3001
4118.3936  137.0254  87.1727  43.0935  0.1973  0.5554  0.4022
4118.9805  150.5372  100.0503  19.2819  0.3538  0.6361  0.3642
4118.5728  217.6474  84.3469  98.8582  0.3056  0.6050  0.3674
4119.2998  230.7639  57.5775  67.9104  0.2139  0.3153  0.1087
4119.1855  206.3191  41.8760  35.3573  0.2522  0.6378  0.4595
4119.4512  63.9109  66.7010  90.7071  0.2188  0.5390  0.3630
4118.7651  221.4882  22.6193  40.1170  0.4015  0.6262  0.3001
4119.0107  16.1770  73.1923  94.1774  0.3736  0.5810  0.2649
4118.5327  201.0961  29.0102  20.0287  0.2705  0.6502  0.4608
4119.1660  228.4270  47.8707  31.5891  0.2640  0.4823  0.2501
4119.0820  92.7553  79.3802  78.9872  0.2486  0.5042  0.2923
4119.3916  6.0151  92.7303  22.7102  0.3101  0.5846  0.3353
4119.3652  29.6648  42.7544  28.1557  0.2771  0.4786  0.2323
4117.9990  12.9779  101.8495  82.5235  0.2454  0.6129  0.4326
4119.1704  118.1973  26.8835  22.2985  0.2484  0.5229  0.3154
4119.3242  177.8677  32.7089  67.9930  0.1414  0.5151  0.4031
4118.9355  107.1415  33.9054  96.4776  0.2839  0.5861  0.3625
4119.5396  69.2363  70.1788  54.1722  0.1800  0.4786  0.3268
4119.1543  87.8793  87.6774  36.0221  0.3488  0.5727  0.2798
4119.3281  177.2189  53.6315  90.8671  0.4039  0.5628  0.2057
4119.0503  88.8694  36.1136  90.3874  0.2571  0.5175  0.3004
4119.1382  66.1960  35.3304  71.5975  0.2770  0.5074  0.2681
4119.4224  105.8062  25.5385  57.2567  0.3188  0.5001  0.2157
4119.3779  92.3739  59.1237  32.7723  0.2254  0.5025  0.3125
4119.2134  230.6982  75.8545  68.1592  0.2263  0.4719  0.2750
4118.7666  142.1818  66.3982  92.2571  0.1738  0.5337  0.3966
4119.1738  106.1995  59.9113  85.9368  0.2541  0.5488  0.3425
4118.5200  13.7609  27.3466  87.0703  0.3504  0.6088  0.3285
4119.3418  50.5928  18.4869  24.3441  0.3306  0.5923  0.3255
4119.3057  158.6130  33.7472  49.1784  0.1645  0.5661  0.4428
4119.5542  112.3289  60.4571  71.4054  0.1465  0.4300  0.3026
4118.6099  159.8129  74.4655  90.1198  0.3068  0.6348  0.4073
4119.3862  120.3570  100.7691  51.3814  0.2572  0.5831  0.3835
4119.3018  110.8936  84.1918  97.7503  0.3938  0.5831  0.2457
4119.1372  158.7823  71.0409  77.7557  0.0822  0.5624  0.5035
4119.6357  50.5531  81.1043  64.0282  0.2883  0.4314  0.1634
4119.0176  96.9213  59.9701  102.6922  0.2958  0.6372  0.4207
4117.6602  12.7513  17.3231  86.8397  0.2452  0.6414  0.4702
4117.9609  156.4387  20.6569  68.2297  0.2181  0.6049  0.4456
4119.1533  160.0095  73.7278  102.3305  0.2920  0.6559  0.4500
4119.1372  205.2945  101.2363  73.2002  0.3734  0.5784  0.2615
4119.5449  148.2030  46.9830  58.4071  0.2713  0.5408  0.3159
4119.2056  54.1779  98.1541  51.1434  0.3077  0.5845  0.3375
4119.1060  246.1227  65.5365  86.5932  0.3331  0.4907  0.1884
4119.5898  31.5642  69.6820  69.6179  0.0899  0.4013  0.3230
4118.9717  65.7486  37.9474  18.3355  0.3740  0.6550  0.3722
4119.1680  22.4100  29.6855  45.4479  0.2746  0.5709  0.3514
4119.3135  70.6904  57.1092  36.4456  0.2457  0.5646  0.3703
4118.9863  190.1743  84.9398  22.5082  0.3457  0.5752  0.2865
4119.2227  88.4806  26.3946  33.5823  0.2703  0.5599  0.3412
4119.5220  59.3890  55.4733  43.0389  0.2723  0.5296  0.3007
4119.3408  135.1958  43.9952  79.7047  0.1398  0.3794  0.2531
4119.4541  201.9975  42.6723  21.1036  0.2419  0.6135  0.4364
4119.3174  36.5920  91.4320  49.9572  0.2783  0.5761  0.3546
4118.4009  213.3378  21.0357  53.3967  0.3517  0.6489  0.3851
4118.4551  48.0278  96.8757  23.6335  0.3122  0.5999  0.3540
4118.8721  84.6877  29.8342  67.7413  0.3130  0.5454  0.2802
4119.2168  211.4711  53.7229  48.3555  0.1917  0.5086  0.3512
4119.3115  69.2008  82.2342  97.4760  0.3021  0.5866  0.3458
4118.2070  165.9539  15.3032  70.0463  0.2867  0.6737  0.4796
4118.2695  173.7495  100.9032  77.8594  0.3502  0.6242  0.3507
4118.8896  236.6877  18.4289  61.6745  0.3718  0.5700  0.2514
4118.9141  4.9736  69.0940  19.5330  0.2886  0.5838  0.3550
4118.8447  184.8657  77.8663  86.9440  0.3103  0.4703  0.1874
4119.4316  116.7287  96.6893  23.5735  0.3239  0.5648  0.2949
4119.3325  247.2398  78.7943  40.4762  0.2145  0.5108  0.3327
4118.9170  166.0007  92.8040  88.3590  0.2369  0.5346  0.3408
4119.5664  31.2014  60.5836  42.2646  0.1890  0.3607  0.1843
4119.0225  115.3027  98.4067  77.4452  0.3190  0.5995  0.3469
4119.3374  164.7845  43.5323  62.4836  0.2585  0.5534  0.3441
4119.2471  223.4291  78.9055  25.6788  0.3514  0.5169  0.2023
4118.4580  213.4679  22.8782  19.8074  0.4036  0.6513  0.3361
4119.6650  22.0700  55.4023  60.7525  0.0719  0.3495  0.2848
4119.4648  114.8635  44.9627  88.9685  0.1298  0.4869  0.3812
4119.3643  164.7202  70.2811  61.4001  0.3453  0.3600  0.0168
4119.2998  138.2420  23.2963  85.4336  0.2918  0.5539  0.3127
4119.3438  34.1040  84.6901  83.4327  0.2782  0.5379  0.3054
4119.1191  157.5042  40.0478  89.4052  0.3909  0.5946  0.2654
4119.1738  44.8496  38.4117  68.3223  0.1924  0.4235  0.2516
4119.6050  52.2089  50.4739  82.9257  0.3431  0.4905  0.1772
4119.2007  8.3215  25.8418  72.8744  0.3853  0.5376  0.1921
4119.2085  52.6665  17.6380  52.2684  0.3412  0.6175  0.3501
4119.1152  195.0402  55.9436  96.7777  0.2917  0.5960  0.3683
4119.0752  176.9227  70.1947  52.6303  0.1528  0.4822  0.3556
4118.8662  74.9512  80.1378  53.4479  0.2145  0.4939  0.3125
4119.4014  151.2568  87.9741  35.9414  0.1300  0.6096  0.5209
4119.0688  44.5810  19.3378  96.6644  0.2559  0.5803  0.3810
4119.2656  166.8526  82.1878  25.0458  0.3273  0.5717  0.3006
4119.4941  85.8242  60.0692  68.7541  0.2410  0.4173  0.1959
4119.3691  208.5615  40.9747  63.9660  0.3366  0.5224  0.2255
