5000  0.9704
10000  0.9704
15000  0.9704
20000  0.9704
25000  0.9677
30000  0.9651
35000  0.9651
40000  0.9651
45000  0.9651
50000  0.9731
55000  0.9731
60000  0.9731
65000  0.9731
70000  0.9731
75000  0.9704
80000  0.9704
85000  0.9704
90000  0.9704
95000  0.9704
100000  0.9731
105000  0.9731
110000  0.9731
115000  0.9731
120000  0.9731
125000  0.9677
130000  0.9704
135000  0.9704
140000  0.9704
145000  0.9704
150000  0.9704
155000  0.9704
160000  0.9704
165000  0.9704
170000  0.9624
175000  0.9677
180000  0.9677
185000  0.9677
190000  0.9677
195000  0.9677
200000  0.9677
205000  0.9677
210000  0.9758
215000  0.9758
220000  0.9785
225000  0.9785
230000  0.9785
235000  0.9785
240000  0.9785
245000  0.9866
250000  0.9866
255000  0.9866
260000  0.9839
265000  0.9866
270000  0.9866
275000  0.9866
280000  0.9866
285000  0.9812
290000  0.9812
295000  0.9839
300000  0.9758
305000  0.9758
310000  0.9758
315000  0.9812
320000  0.9812
325000  0.9812
330000  0.9812
335000  0.9866
340000  0.9892
345000  0.9892
350000  0.9892
355000  0.9892
360000  0.9892
365000  0.9892
370000  0.9946
375000  0.9946
380000  0.9973
385000  1.0000
390000  1.0000
395000  1.0000
400000  1.0000
405000  1.0000
410000  0.9973
415000  0.9973
420000  0.9946
425000  0.9946
430000  0.9946
435000  0.9946
440000  0.9919
445000  0.9919
450000  0.9892
455000  0.9892
460000  0.9892
465000  0.9892
470000  0.9892
475000  0.9892
480000  0.9919
485000  0.9919
490000  0.9919
495000  0.9919
500000  0.9892
505000  0.9892
510000  0.9892
515000  0.9892
520000  0.9892
525000  0.9892
530000  0.9892
535000  0.9946
540000  0.9946
545000  0.9946
550000  0.9946
555000  0.9946
560000  0.9946
565000  0.9946
570000  0.9946
575000  0.9946
580000  0.9946
585000  0.9946
590000  0.9946
595000  0.9919
600000  0.9919
605000  0.9892
610000  0.9892
615000  0.9892
620000  0.9892
625000  0.9892
630000  0.9892
635000  0.9919
640000  0.9919
645000  0.9919
650000  0.9919
655000  0.9946
660000  0.9946
665000  0.9946
670000  0.9946
675000  0.9973
680000  0.9973
685000  0.9973
690000  0.9973
695000  0.9973
700000  0.9973
705000  0.9973
710000  0.9973
715000  0.9973
720000  0.9973
725000  0.9973
730000  0.9973
735000  0.9973
740000  0.9973
745000  0.9973
750000  0.9973
755000  0.9973
760000  0.9973
765000  1.0000
770000  1.0000
775000  1.0000
780000  1.0000
785000  1.0000
790000  1.0000
795000  1.0000
800000  1.0000
805000  1.0000
810000  1.0000
815000  1.0000
820000  1.0000
825000  1.0000
830000  1.0000
835000  1.0000
840000  1.0000
845000  1.0000
850000  1.0000
855000  1.0000
860000  1.0000
865000  1.0000
870000  1.0000
875000  1.0000
880000  1.0000
885000  1.0000
890000  1.0000
895000  1.0000
900000  1.0000
905000  1.0000
910000  1.0000
915000  1.0000
920000  1.0000
925000  1.0000
930000  1.0000
935000  1.0000
940000  1.0000
945000  1.0000
950000  1.0000
955000  1.0000
960000  1.0000
965000  1.0000
970000  1.0000
975000  1.0000
980000  1.0000
985000  1.0000
990000  1.0000
995000  1.0000
1000000  1.0000
