8600  0.0000
17200  0.0000
25800  0.0000
34400  0.0000
43000  0.0000
51600  0.0000
60200  0.0000
68800  0.0000
77400  0.0000
86000  0.0000
94600  0.0000
103200  0.0000
111800  0.0000
120400  0.0000
129000  0.0000
137600  0.0000
146200  0.0000
154800  0.0000
163400  0.0000
172000  0.0000
180600  0.0000
189200  0.0000
197800  0.0000
206400  0.0000
215000  0.0000
223600  0.0000
232200  0.0000
240800  0.0000
249400  0.0000
258000  0.0000
266600  0.0000
275200  0.0000
283800  0.0000
292400  0.0000
301000  0.0000
309600  0.0000
318200  0.0000
326800  0.0000
335400  0.0000
344000  0.0000
352600  0.0000
361200  0.0000
369800  0.0000
378400  0.0000
387000  0.0000
395600  0.0000
404200  0.0000
412800  0.0000
421400  0.0000
430000  0.0000
438600  0.0000
447200  0.0000
455800  0.0000
464400  0.0000
473000  0.0000
481600  0.0000
490200  0.0000
498800  0.0000
507400  0.0000
516000  0.0000
524600  0.0000
533200  0.0000
541800  0.0000
550400  0.0000
559000  0.0000
567600  0.0000
576200  0.0000
584800  0.0000
593400  0.0000
602000  0.0000
610600  0.0000
619200  0.0000
627800  0.0000
636400  0.0000
645000  0.0000
653600  0.0000
662200  0.0000
670800  0.0000
679400  0.0000
688000  0.0000
696600  0.0000
705200  0.0000
713800  0.0000
722400  0.0000
731000  0.0000
739600  0.0000
748200  0.0000
756800  0.0000
765400  0.0000
774000  0.0000
782600  0.0000
791200  0.0000
799800  0.0000
808400  0.0000
817000  0.0000
825600  0.0000
834200  0.0000
842800  0.0000
851400  0.0000
860000  0.0000
868600  0.0000
877200  0.0000
885800  0.0000
894400  0.0000
903000  0.0000
911600  0.0000
920200  0.0000
928800  0.0000
937400  0.0000
946000  0.0000
954600  0.0000
963200  0.0000
971800  0.0000
980400  0.0000
989000  0.0000
997600  0.0000
1006200  0.0000
1014800  0.0000
1023400  0.0000
1032000  0.0000
1040600  0.0000
1049200  0.0000
1057800  0.0000
1066400  0.0000
1075000  0.0000
1083600  0.0000
1092200  0.0000
1100800  0.0000
1109400  0.0000
1118000  0.0000
1126600  0.0000
1135200  0.0000
1143800  0.0000
1152400  0.0000
1161000  0.0000
1169600  0.0000
1178200  0.0000
1186800  0.0000
1195400  0.0000
1204000  0.0000
1212600  0.0000
1221200  0.0000
1229800  0.0000
1238400  0.0000
1247000  0.0000
1255600  0.0000
1264200  0.0000
1272800  0.0000
1281400  0.0000
1290000  0.0000
1298600  0.0000
1307200  0.0000
1315800  0.0000
1324400  0.0000
1333000  0.0000
1341600  0.0000
1350200  0.0000
1358800  0.0000
1367400  0.0000
1376000  0.0000
1384600  0.0000
1393200  0.0000
1401800  0.0000
1410400  0.0000
1419000  0.0000
1427600  0.0000
1436200  0.0000
1444800  0.0000
1453400  0.0000
1462000  0.0000
1470600  0.0000
1479200  0.0000
1487800  0.0000
1496400  0.0000
1505000  0.0000
1513600  0.0000
1522200  0.0000
1530800  0.0000
1539400  0.0000
1548000  0.0000
1556600  0.0000
1565200  0.0000
1573800  0.0000
1582400  0.0000
1591000  0.0000
1599600  0.0000
1608200  0.0000
1616800  0.0000
1625400  0.0000
1634000  0.0000
1642600  0.0000
1651200  0.0000
1659800  0.0000
1668400  0.0000
1677000  0.0000
1685600  0.0000
1694200  0.0000
1702800  0.0000
1711400  0.0000
1720000  0.0000
1728600  0.0000
1737200  0.0000
1745800  0.0000
1754400  0.0000
1763000  0.0000
1771600  0.0000
1780200  0.0000
1788800  0.0000
1797400  0.0000
1806000  0.0000
1814600  0.0000
1823200  0.0000
1831800  0.0000
1840400  0.0000
1849000  0.0000
1857600  0.0000
1866200  0.0000
1874800  0.0000
1883400  0.0000
1892000  0.0000
1900600  0.0000
1909200  0.0000
1917800  0.0000
1926400  0.0000
1935000  0.0000
1943600  0.0000
1952200  0.0000
1960800  0.0000
1969400  0.0000
1978000  0.0000
1986600  0.0000
1995200  0.0000
2003800  0.0000
2012400  0.0000
2021000  0.0000
2029600  0.0000
2038200  0.0000
2046800  0.0000
2055400  0.0000
2064000  0.0000
2072600  0.0000
2081200  0.0000
2089800  0.0000
2098400  0.0000
2107000  0.0000
2115600  0.0000
2124200  0.0000
2132800  0.0000
2141400  0.0000
2150000  0.0000
2158600  0.0000
2167200  0.0000
2175800  0.0000
2184400  0.0000
2193000  0.0000
2201600  0.0000
2210200  0.0000
2218800  0.0000
2227400  0.0000
2236000  0.0000
2244600  0.0000
2253200  0.0000
2261800  0.0000
2270400  0.0000
2279000  0.0000
2287600  0.0000
2296200  0.0000
2304800  0.0000
2313400  0.0000
2322000  0.0000
2330600  0.0000
2339200  0.0000
2347800  0.0000
2356400  0.0000
2365000  0.0000
2373600  0.0000
2382200  0.0000
2390800  0.0000
2399400  0.0000
2408000  0.0000
2416600  0.0000
2425200  0.0000
2433800  0.0000
2442400  0.0000
2451000  0.0000
2459600  0.0000
2468200  0.0000
2476800  0.0000
2485400  0.0000
2494000  0.0000
2502600  0.0000
2511200  0.0000
2519800  0.0000
2528400  0.0000
2537000  0.0000
2545600  0.0000
2554200  0.0000
2562800  0.0000
2571400  0.0000
2580000  0.0000
2588600  0.0000
2597200  0.0000
2605800  0.0000
2614400  0.0000
2623000  0.0000
2631600  0.0000
2640200  0.0000
2648800  0.0000
2657400  0.0000
2666000  0.0000
2674600  0.0000
2683200  0.0000
2691800  0.0000
2700400  0.0000
2709000  0.0000
2717600  0.0000
2726200  0.0000
2734800  0.0000
2743400  0.0000
2752000  0.0000
2760600  0.0000
2769200  0.0000
2777800  0.0000
2786400  0.0000
2795000  0.0000
2803600  0.0000
2812200  0.0000
2820800  0.0000
2829400  0.0000
2838000  0.0000
2846600  0.0000
2855200  0.0000
2863800  0.0000
2872400  0.0000
2881000  0.0000
2889600  0.0000
2898200  0.0000
2906800  0.0000
2915400  0.0000
2924000  0.0000
2932600  0.0000
2941200  0.0000
2949800  0.0000
2958400  0.0000
2967000  0.0000
2975600  0.0000
2984200  0.0000
2992800  0.0000
3001400  0.0000
3010000  0.0000
3018600  0.0000
