 0  0  6.00   896.12   0.200   0.144  62.885   376.3411    14.2335    34.9366   0.026893  -0.000005  -0.000071
 1  1  6.00   896.40   0.200   0.093   2.176   115.4993    14.1007    37.0891   0.027073  -0.000062   0.000016
 1  1  6.00   896.36   0.200   0.098  49.598   187.9870    13.8692    40.1547   0.026664  -0.000007   0.000084
 1  1  6.00   896.32   0.200   0.102   3.829   198.8247    13.9789    30.2849   0.026644   0.000023   0.000060
 1  1  6.00   896.33   0.200   0.131  10.498   332.8457    14.6230    36.7299   0.026676  -0.000003  -0.000162
 1  1  6.00   896.29   0.200   0.119  49.870   208.4714    13.7892    41.8306   0.026846  -0.000014  -0.000117
 0  0  6.00   896.23   0.200   0.260   2.689    63.9506    13.8496    50.2404   0.024773   0.000019  -0.000121
 0  0  6.00   896.19   0.200   0.117  98.889   231.0638    13.7193    39.0095   0.027111  -0.000014  -0.000054
 1  1  6.00   896.30   0.200   0.095  20.993   130.7451    13.7793    37.2574   0.027004  -0.000004  -0.000047
 0  0  6.00   896.19   0.200   0.128  11.198   271.5095    13.7103    39.9318   0.027145   0.000000  -0.000039
 1  1  6.00   896.20   0.200   0.281   4.117   315.9536    11.8651    34.4020   0.026522   0.000065   0.000035
 0  0  6.00   896.25   0.200   0.203   6.233   390.7777    14.1481    47.7127   0.025636  -0.000011  -0.000211
 1  1  6.00   896.32   0.200   0.107   6.205   344.0471    14.0685    42.2373   0.026746   0.000019  -0.000150
 1  1  6.00   896.43   0.200   0.079   2.294   144.5051    14.0883    37.1986   0.027000   0.000038  -0.000017
 1  1  6.00   896.30   0.200   0.093  53.846   313.7053    14.1450    35.3522   0.026859   0.000000  -0.000003
 1  1  6.00   896.33   0.200   0.103  66.843   301.3897    13.9564    37.4643   0.026843   0.000007   0.000014
 1  1  6.00   896.32   0.200   0.221   2.624   250.1779    15.3681    37.9163   0.026908  -0.000022  -0.000007
 0  0  6.00   896.17   0.200   0.127  47.039   174.1342    14.4056    32.0186   0.027183   0.000000   0.000197
 0  0  6.00   896.22   0.200   0.137  80.436   126.5248    13.8318    34.6057   0.026884   0.000070  -0.000090
 1  1  6.00   896.35   0.200   0.117  43.308   263.5082    13.4579    37.1597   0.026903  -0.000002   0.000012
 1  1  6.00   896.29   0.200   0.101  51.051   324.9215    13.8846    40.1430   0.026938  -0.000005  -0.000078
 1  1  6.00   896.12   0.200   0.103  80.965   345.0546    14.1645    35.6343   0.027121   0.000004   0.000058
 1  1  6.00   896.35   0.200   0.194   2.063    69.5259    15.3133    35.7443   0.026557  -0.000025   0.000033
 1  1  6.00   896.31   0.200   0.089 109.289   361.9530    13.7677    36.8006   0.027145  -0.000019  -0.000023
 0  0  6.00   896.26   0.200   0.190   2.527   141.6596    13.9648    47.0336   0.025752   0.000007  -0.000216
 0  0  6.00   896.20   0.200   0.109  54.592   389.8070    13.6788    37.9864   0.027226  -0.000007  -0.000025
 1  1  6.00   896.35   0.200   0.101  14.529   276.6276    14.1080    36.8926   0.026855   0.000004   0.000007
 0  0  6.00   896.20   0.200   0.124  81.343    33.2212    14.0271    38.9318   0.027235  -0.000007   0.000003
 1  1  6.00   896.21   0.200   0.250   2.316    57.3540    12.1836    36.8393   0.026475  -0.000042   0.000063
 1  1  6.00   896.29   0.200   0.141   2.371    87.8942    13.9833    45.0628   0.026306  -0.000000  -0.000022
 1  1  6.00   896.35   0.200   0.075  14.048    82.5576    13.7513    33.0795   0.026576   0.000003  -0.000211
 1  1  6.00   896.40   0.200   0.106   6.540   289.0728    13.9673    36.9325   0.026855  -0.000003  -0.000007
 1  1  6.00   896.38   0.200   0.082  99.071    62.6795    13.8333    36.1552   0.027037  -0.000013   0.000010
 1  1  6.00   896.40   0.200   0.077  81.879    48.2937    14.0477    37.1626   0.027008   0.000005  -0.000009
 1  1  6.00   896.20   0.200   0.229   3.517   393.9901    15.4213    37.3864   0.026941   0.000040  -0.000003
 0  0  6.00   896.18   0.200   0.130 142.128   335.9449    13.7568    33.9409   0.027254  -0.000041   0.000024
 0  0  6.00   896.23   0.200   0.132   6.351   263.3674    14.2160    28.5183   0.026903  -0.000006   0.000272
 1  1  6.00   896.38   0.200   0.125   2.739     7.9313    13.2971    36.9876   0.026934  -0.000019  -0.000011
 1  1  6.00   896.38   0.200   0.076  96.598    77.4539    13.9464    37.1085   0.027100   0.000010  -0.000020
 0  0  6.00   896.22   0.200   0.098  13.836   101.0707    13.8303    36.7604   0.027128  -0.000000   0.000009
 1  1  6.00   896.42   0.200   0.142   2.047   202.0406    14.6353    32.6863   0.027008  -0.000042   0.000231
 0  0  6.00   896.30   0.200   0.081  90.822   119.6500    14.0697    36.6831   0.027180   0.000004   0.000014
 0  0  6.00   896.28   0.200   0.184   2.528   242.1409    13.9169    47.0895   0.025643   0.000004  -0.000161
 0  0  6.00   896.26   0.200   0.122  35.849   151.3787    14.4412    37.6669   0.027170   0.000080   0.000035
 1  1  6.00   896.37   0.200   0.085   7.358    21.2264    13.9203    36.9468   0.026943   0.000001  -0.000008
 1  1  6.00   896.21   0.200   0.251   2.496   173.7267    16.0247    38.7657   0.026130   0.000015  -0.000059
 1  1  6.00   896.33   0.200   0.156   2.074   185.2237    13.3662    36.9746   0.026392   0.000067  -0.000187
 1  1  6.00   896.26   0.200   0.163   3.822   193.5714    13.9305    46.2633   0.025850   0.000005   0.000026
 0  0  6.00   896.20   0.200   0.125 110.732   227.1398    14.1740    34.9780   0.026825   0.000018  -0.000092
 1  1  6.00   896.40   0.200   0.075  14.302    34.7830    13.9909    36.6832   0.026970   0.000004  -0.000003
 1  1  6.00   896.32   0.200   0.082 109.781   214.2952    14.1286    36.4934   0.027020   0.000008   0.000005
 1  1  6.00   896.36   0.200   0.074   9.396   198.2944    14.0880    36.6888   0.027000   0.000010  -0.000006
 1  1  6.00   896.26   0.200   0.235   2.402   140.9416    15.3881    37.0863   0.026910  -0.000032  -0.000012
 0  0  6.00   896.21   0.200   0.111  96.432    98.6174    14.1687    34.8370   0.027275   0.000038   0.000014
 0  0  6.00   896.18   0.200   0.120  38.155    15.6591    13.8825    31.9069   0.027103   0.000009   0.000026
 1  1  6.00   896.39   0.200   0.144   2.873   154.6800    13.1951    36.7194   0.026926   0.000009  -0.000003
 1  1  6.00   896.30   0.200   0.093 117.641   232.4410    14.1676    37.1229   0.027052   0.000010   0.000005
 1  1  6.00   896.19   0.200   0.126  43.650   253.9420    14.2504    37.1282   0.026779  -0.000015   0.000009
 1  1  6.00   896.27   0.200   0.091  29.931   340.7123    13.6366    31.9057   0.026626  -0.000030  -0.000239
 1  1  6.00   896.26   0.200   0.122  44.158   268.6550    13.6752    36.3300   0.026562  -0.000036  -0.000257
 1  1  6.00   896.23   0.200   0.154   5.297   344.1915    13.8409    45.2645   0.026046  -0.000013   0.000027
 1  1  6.00   896.45   0.200   0.093   1.807   284.7796    13.7636    33.0776   0.027031   0.000075   0.000053
 1  1  6.00   896.36   0.200   0.075  52.339   168.5654    14.0926    36.6864   0.026945  -0.000001  -0.000004
 1  1  6.00   896.45   0.200   0.128   1.847   299.2580    14.6234    34.7865   0.027068  -0.000050   0.000213
 1  1  6.00   896.09   0.200   0.138  47.949   325.0468    14.3104    36.7091   0.026822  -0.000019  -0.000009
 1  1  6.00   896.25   0.200   0.179   2.329   278.4781    13.9189    47.4672   0.025489   0.000034  -0.000025
 0  0  6.00   896.17   0.200   0.135  50.051   367.8133    13.5815    32.5266   0.027001  -0.000023   0.000128
 1  1  6.00   896.30   0.200   0.085  50.404   183.5510    13.8679    36.5102   0.026967   0.000006   0.000000
 1  1  6.00   896.45   0.200   0.072 107.230   353.4937    14.4173    32.8023   0.026857  -0.000013  -0.000170
 1  1  6.00   896.30   0.200   0.110  61.490   339.5214    14.1905    36.2650   0.026531   0.000003  -0.000171
 1  1  6.00   896.17   0.200   0.236   2.294   285.2891    15.4767    36.7193   0.026766  -0.000003  -0.000013
 0  0  6.00   896.18   0.200   0.122  82.821   261.9406    14.5073    35.7407   0.027234   0.000010   0.000011
 0  0  6.00   896.13   0.200   0.123  68.764   170.0584    14.3195    33.0830   0.027085   0.000005   0.000026
 1  1  6.00   896.38   0.200   0.139   2.796   299.3892    13.3588    36.6824   0.026777   0.000009   0.000001
 1  1  6.00   896.30   0.200   0.071   2.365   373.0712    14.0457    34.7213   0.026952  -0.000019   0.000193
 1  1  6.00   896.23   0.200   0.097 103.065   393.9559    14.2853    35.8465   0.026920   0.000036  -0.000016
 0  0  6.00   896.17   0.200   0.122  72.000    89.6685    14.5181    34.3179   0.027074  -0.000006  -0.000017
 1  1  6.00   896.19   0.200   0.127  49.148    11.1637    14.4695    35.8414   0.026780   0.000001   0.000003
 1  1  6.00   896.27   0.200   0.152  23.041    44.1425    13.9022    44.7998   0.026084  -0.000005   0.000008
 1  1  6.00   896.27   0.200   0.126  17.488    25.9282    14.2751    35.9335   0.026596  -0.000004  -0.000023
 1  1  6.00   896.27   0.200   0.098  43.615   312.8705    14.3343    36.7561   0.026729  -0.000000   0.000009
 1  1  6.00   896.35   0.200   0.085  40.959    38.3528    14.1814    32.9435   0.026542   0.000016  -0.000237
 0  0  6.00   896.32   0.200   0.081   3.942    61.6902    14.0162    33.0420   0.026954  -0.000019   0.000174
 1  1  6.00   896.24   0.200   0.188  62.439   351.4718    13.7652    47.5195   0.025442  -0.000007   0.000008
 0  0  6.00   896.17   0.200   0.123  59.793   123.7502    14.4306    33.5042   0.027087  -0.000008   0.000011
 1  1  6.00   896.31   0.200   0.126  13.818   326.5872    14.3724    36.8778   0.026619  -0.000007   0.000004
 1  1  6.00   896.28   0.200   0.111 101.812   100.6207    14.3570    35.2714   0.026808   0.000022   0.000005
 1  1  6.00   896.23   0.200   0.100  79.115    83.4502    14.2421    35.3099   0.026932   0.000033   0.000004
 1  1  6.00   896.28   0.200   0.153   9.946    18.1083    14.8347    33.6617   0.026675  -0.000008  -0.000363
 1  1  6.00   896.27   0.200   0.178  40.702     7.1804    13.7898    35.6668   0.026503  -0.000129  -0.000165
 0  0  6.00   896.14   0.200   0.125  80.620   324.1658    13.6478    33.8596   0.027072   0.000011   0.000020
 1  1  6.00   896.52   0.200   0.085   1.548    32.3005    13.7530    32.8608   0.026939   0.000032   0.000195
 1  1  6.00   896.26   0.200   0.122  46.333   116.1859    14.2729    35.5485   0.026631  -0.000021   0.000006
 1  1  6.00   896.31   0.200   0.126  42.630   128.9745    13.9149    35.6155   0.026530  -0.000007  -0.000035
 0  0  6.00   896.22   0.200   0.107  80.295   244.2959    13.8890    34.3737   0.027090  -0.000036  -0.000001
 1  1  6.00   896.34   0.200   0.086  39.021   140.8455    14.2849    32.6869   0.026545  -0.000006  -0.000238
 1  1  6.00   896.24   0.200   0.155  81.448   146.4437    13.7326    44.9889   0.025973  -0.000012  -0.000005
 1  1  6.00   896.40   0.200   0.087  72.305   157.8871    13.9453    31.5863   0.026933   0.000001   0.000216
 1  1  6.00   896.38   0.200   0.073   2.125    48.0646    14.0618    34.9366   0.026926  -0.000014   0.000120
 0  0  6.00   896.22   0.200   0.105  71.766   184.4163    13.9989    34.2738   0.027154  -0.000004  -0.000011
 0  0  6.00   896.18   0.200   0.119  95.727   217.2674    14.2992    34.1713   0.027142   0.000030   0.000004
 1  1  6.00   896.26   0.200   0.195  46.278    20.8519    13.7696    48.1220   0.025250  -0.000025   0.000038
 0  0  6.00   896.22   0.200   0.110 123.286   279.1294    13.8522    33.9659   0.027096  -0.000038  -0.000005
 1  1  6.00   896.34   0.200   0.089 100.869    65.0035    13.8236    35.4033   0.026938  -0.000024  -0.000012
 1  1  6.00   896.32   0.200   0.120  55.887   230.7694    13.9838    34.7288   0.026495  -0.000005  -0.000132
 1  1  6.00   896.30   0.200   0.130  57.385   218.8733    14.2792    35.5949   0.026556  -0.000010   0.000000
 1  1  6.00   896.33   0.200   0.100  36.221   163.4035    14.0015    35.5270   0.026875  -0.000015   0.000004
 1  1  6.00   896.20   0.200   0.148 128.638   151.3895    14.2529    35.5797   0.026896   0.000029  -0.000006
 0  0  6.00   896.21   0.200   0.163  67.724    73.3887    14.5981    34.0741   0.026579   0.000011  -0.000161
 1  1  6.00   896.36   0.200   0.088   5.503   176.9143    14.0583    35.2292   0.026801  -0.000001   0.000006
 1  1  6.00   896.48   0.200   0.042   2.393   243.2455    14.1286    30.9416   0.026680  -0.000002  -0.000135
 1  1  6.00   896.36   0.200   0.075  93.513   261.4107    14.0968    33.0634   0.026891   0.000010   0.000185
 0  0  6.00   896.27   0.200   0.096  45.991   396.3619    13.9084    34.6264   0.027055   0.000028   0.000003
 0  0  6.00   896.19   0.200   0.110 106.665   284.1157    14.3797    34.1347   0.027023   0.000006  -0.000014
 1  1  6.00   896.29   0.200   0.140  76.108   243.0351    13.8652    45.3690   0.025858   0.000004   0.000012
 0  0  6.00   896.11   0.200   0.111 116.676   309.5841    14.3308    33.7395   0.027040   0.000003   0.000003
 1  1  6.00   896.23   0.200   0.107  63.944   191.5944    13.8368    35.4300   0.026753   0.000013  -0.000002
 0  0  6.00   896.10   0.200   0.108  56.827   340.2162    14.3060    34.2365   0.027085  -0.000005   0.000005
 0  0  6.00   896.21   0.200   0.119  39.919   371.4912    13.5703    34.4184   0.027016  -0.000050   0.000004
 0  0  6.00   896.27   0.200   0.160   5.063    85.5647    13.7850    44.7897   0.026173  -0.000013  -0.000190
 0  0  6.00   896.23   0.200   0.109  79.259    33.0437    13.8352    34.7271   0.027105   0.000027   0.000016
 1  1  6.00   896.27   0.200   0.123  70.893   206.0324    14.2985    35.3645   0.026651   0.000010   0.000012
 1  1  6.00   896.27   0.200   0.104  77.352   367.3459    14.3260    34.1571   0.026885   0.000027  -0.000004
 1  1  6.00   896.43   0.200   0.076  54.947   348.5903    14.0358    32.6817   0.026824   0.000005   0.000215
 1  1  6.00   896.18   0.200   0.170  84.463   298.5722    14.0549    35.9560   0.026504  -0.000005   0.000022
 1  1  6.00   896.19   0.200   0.178  66.031   287.9768    14.2363    35.4647   0.026524  -0.000002   0.000002
 1  1  6.00   896.25   0.200   0.123  75.131   201.8794    13.6311    31.8499   0.026747  -0.000021   0.000102
 1  1  6.00   896.12   0.200   0.159  47.173   309.3032    14.1464    35.6562   0.026479   0.000007  -0.000010
 1  1  6.00   896.26   0.200   0.087  66.794   386.9494    14.2025    34.2051   0.026917  -0.000034   0.000002
 0  0  6.00   896.25   0.200   0.121  83.048     8.8886    13.5028    34.2018   0.026898  -0.000050   0.000013
 0  0  6.00   896.17   0.200   0.106  83.405   148.2634    14.3555    34.9308   0.027006   0.000003  -0.000001
 0  0  6.00   896.15   0.200   0.121  77.765    34.8978    13.4752    34.0279   0.027000  -0.000010   0.000011
 1  1  6.00   896.22   0.200   0.164   6.601   331.3987    13.8018    46.2467   0.025636   0.000005   0.000014
 0  0  6.00   896.20   0.200   0.121  46.185    61.9233    13.5276    34.1402   0.027050  -0.000009   0.000008
 1  1  6.00   896.22   0.200   0.147  97.576   320.2908    13.9833    34.5881   0.026467  -0.000002  -0.000184
 0  0  6.00   896.17   0.200   0.110  56.091    93.2178    13.7557    34.3601   0.027061   0.000011  -0.000002
 0  0  6.00   896.14   0.200   0.134 108.871   123.0789    14.4979    34.5367   0.026994   0.000050  -0.000007
 1  1  6.00   896.27   0.200   0.086 125.463   219.9003    13.9885    36.5070   0.026906   0.000011  -0.000104
 1  1  6.00   896.12   0.200   0.125  49.302   184.7173    14.2983    35.3327   0.026919   0.000002   0.000014
 1  1  6.00   896.47   0.200   0.056  42.230   332.5798    14.2487    31.3309   0.026716  -0.000015  -0.000130
 1  1  6.00   896.23   0.200   0.120  73.676   110.6411    13.5088    34.2884   0.026811  -0.000032   0.000009
 1  1  6.00   896.23   0.200   0.106  90.432    91.3631    14.2605    34.0903   0.026831   0.000003   0.000012
 1  1  6.00   896.42   0.200   0.075  14.658    27.5038    14.0564    34.1412   0.026789  -0.000007   0.000186
 1  1  6.00   896.17   0.200   0.159  68.292    14.5208    13.6211    30.9489   0.026822  -0.000018   0.000173
 0  0  6.00   896.36   0.200   0.104  53.834   344.1770    14.2526    34.8279   0.026909  -0.000034   0.000033
 1  1  6.00   896.34   0.200   0.078  25.253    41.6868    14.0644    34.4954   0.026783  -0.000006   0.000049
 1  1  6.00   896.21   0.200   0.093  46.566   131.1173    13.7218    34.3862   0.026899   0.000006   0.000001
 0  0  6.00   896.25   0.200   0.095   9.186   156.1902    14.1298    34.3886   0.026957   0.000039  -0.000002
 0  0  6.00   896.18   0.200   0.132 112.508   298.1932    13.5673    34.8943   0.026956  -0.000044   0.000005
 0  0  6.00   896.20   0.200   0.130 115.879   184.7884    14.4977    34.3875   0.026943   0.000050   0.000002
 0  0  6.00   896.24   0.200   0.209   8.345     1.4422    13.9540    48.8029   0.024864  -0.000001   0.000055
 0  0  6.00   896.23   0.200   0.125  12.960   211.7171    14.5224    34.3091   0.026965  -0.000049   0.000000
 1  1  6.00   896.26   0.200   0.107  64.028    56.9368    13.6479    34.3736   0.026792  -0.000015  -0.000004
 0  0  6.00   896.17   0.200   0.121  65.405   244.2198    14.3748    34.5238   0.026985  -0.000026   0.000003
 0  0  6.00   896.28   0.200   0.106  74.495   273.4371    14.1031    34.6993   0.027038  -0.000028   0.000007
 0  0  6.00   896.33   0.200   0.102  16.705   365.7556    13.7426    35.2030   0.026889  -0.000045   0.000028
 0  0  6.00   896.20   0.200   0.116  67.728   330.0044    14.0593    35.4340   0.026889   0.000007   0.000004
 1  1  6.00   896.33   0.200   0.083  15.896    73.7796    14.1749    34.3674   0.026806   0.000010  -0.000005
 1  1  6.00   896.20   0.200   0.117  80.827   252.4826    14.4896    34.5016   0.026805   0.000037   0.000008
 1  1  6.00   896.25   0.200   0.091  82.547   233.0236    13.9182    34.4422   0.026851   0.000004   0.000001
 1  1  6.00   896.39   0.200   0.094   4.042   166.9734    13.8928    34.6780   0.026759  -0.000024  -0.000005
 1  1  6.00   896.16   0.200   0.147  41.577   154.6504    13.6288    34.4028   0.026783   0.000001   0.000005
 1  1  6.00   896.24   0.200   0.133  50.440    76.5698    13.6655    36.9260   0.026443   0.000005   0.000053
 1  1  6.00   896.31   0.200   0.090  50.449   180.8835    13.7595    34.5264   0.026809   0.000029   0.000004
 0  0  6.00   896.16   0.200   0.098  49.660   275.3538    14.2629    34.6134   0.026896  -0.000015   0.000008
 0  0  6.00   896.31   0.200   0.093   5.826   303.5483    13.8928    34.5581   0.026983  -0.000041   0.000005
 0  0  6.00   896.16   0.200   0.115  53.960    43.6821    13.5506    35.3199   0.026802  -0.000009   0.000001
 0  0  6.00   896.14   0.200   0.142  71.120   333.1920    13.3568    34.4908   0.026893  -0.000051   0.000001
 1  1  6.00   896.30   0.200   0.122 108.207    95.9450    14.2276    42.0112   0.026477   0.000016  -0.000114
 0  0  6.00   896.13   0.200   0.110  46.936   360.3260    13.6095    34.6957   0.026944   0.000009   0.000001
 1  1  6.00   896.32   0.200   0.091  92.286   196.5088    13.7862    34.6169   0.026784  -0.000018   0.000000
 0  0  6.00   896.19   0.200   0.126  48.554   394.2087    13.5425    34.7352   0.027021   0.000016   0.000001
 0  0  6.00   896.33   0.200   0.104  63.590    21.2966    13.6683    34.9749   0.026943   0.000003   0.000004
 1  1  6.00   896.30   0.200   0.088  68.754    87.4146    13.9113    30.1373   0.026330   0.000021  -0.000060
 1  1  6.00   896.23   0.200   0.147  77.659    65.2108    13.7108    35.9807   0.026456   0.000010  -0.000011
 1  1  6.00   896.24   0.200   0.093  53.584   214.2056    13.8216    34.5936   0.026821  -0.000011   0.000003
 1  1  6.00   896.34   0.200   0.093   5.152   393.9138    13.8573    34.6975   0.026819  -0.000022   0.000005
 1  1  6.00   896.25   0.200   0.095  79.580   374.6725    13.8578    34.6750   0.026843  -0.000028  -0.000003
 1  1  6.00   896.29   0.200   0.097  73.863   305.4228    13.8102    34.5207   0.026766   0.000007  -0.000003
 1  1  6.00   896.21   0.200   0.142  33.587   293.3142    13.7104    34.5643   0.026780   0.000025   0.000008
 1  1  6.00   896.36   0.200   0.090 115.602   198.0750    13.9016    38.0652   0.026576  -0.000002  -0.000061
 1  1  6.00   896.30   0.200   0.088  23.554   319.4017    13.8722    34.6997   0.026796   0.000030  -0.000008
 0  0  6.00   896.20   0.200   0.109  30.882    20.0719    13.6574    34.8112   0.026898   0.000017   0.000001
 0  0  6.00   896.21   0.200   0.111  96.416    51.2523    14.1887    34.7682   0.026944   0.000036   0.000001
 1  1  6.00   896.28   0.200   0.113  48.696   173.8740    13.5727    35.1036   0.026549   0.000002   0.000009
 0  0  6.00   896.20   0.200   0.111  96.953    80.5759    14.2048    34.6615   0.026946   0.000029   0.000004
 1  1  6.00   896.18   0.200   0.118  86.454   230.7790    13.6066    35.8994   0.026767  -0.000017  -0.000063
 0  0  6.00   896.26   0.200   0.093  75.859   107.4989    13.9525    34.7733   0.026959   0.000025  -0.000003
 1  1  6.00   896.35   0.200   0.082  87.285   335.0498    14.1351    34.7042   0.026781   0.000011   0.000003
 1  1  6.00   896.24   0.200   0.117   5.518   142.3916    13.9052    34.8050   0.026851   0.000006   0.000001
 1  1  6.00   896.31   0.200   0.113  61.463   159.8683    13.7837    35.0426   0.026609   0.000014   0.000003
 1  1  6.00   896.39   0.200   0.073  62.617   211.4073    13.8150    33.0091   0.026709   0.000015   0.000099
 1  1  6.00   896.35   0.200   0.102  48.221   186.6836    13.8823    34.3738   0.026530   0.000007  -0.000023
 1  1  6.00   896.32   0.200   0.090   4.853   354.2469    14.0271    34.6232   0.026803   0.000021   0.000004
 0  0  6.00   896.22   0.200   0.110  94.761   134.9231    14.3875    34.7862   0.026803   0.000040   0.000001
 1  1  6.00   896.25   0.200   0.086  77.620   113.9169    13.9756    34.6751   0.026783   0.000036   0.000001
 1  1  6.00   896.36   0.200   0.091  32.856    42.7051    13.9887    34.6427   0.026722   0.000008   0.000002
 1  1  6.00   896.25   0.200   0.138  59.560    30.4963    14.0715    34.7764   0.026737  -0.000021   0.000002
 1  1  6.00   896.27   0.200   0.104  87.396   331.3361    13.6917    35.4801   0.026659  -0.000000  -0.000025
 1  1  6.00   896.37   0.200   0.087  90.478    56.5403    13.7760    34.5968   0.026713  -0.000010  -0.000002
 0  0  6.00   896.18   0.200   0.117  52.553   165.7377    14.3707    34.8222   0.026905  -0.000023   0.000005
 0  0  6.00   896.24   0.200   0.104  11.569   197.7912    13.9578    34.8820   0.026915  -0.000019   0.000002
 1  1  6.00   896.37   0.200   0.074  56.181   304.1909    13.9530    35.1577   0.026633   0.000016  -0.000003
 0  0  6.00   896.19   0.200   0.110  47.769   226.7624    14.3548    34.7911   0.026896   0.000002   0.000003
 0  0  6.00   896.20   0.200   0.110  48.618   369.9673    14.3730    35.0123   0.026761  -0.000016  -0.000003
 0  0  6.00   896.20   0.200   0.103  50.563   253.0300    14.2572    34.7951   0.026881  -0.000017   0.000002
 1  1  6.00   896.29   0.200   0.097  87.353    72.6698    13.6788    34.7312   0.026719  -0.000018   0.000003
 1  1  6.00   896.14   0.200   0.124  78.708   278.2473    14.1777    35.0522   0.026651  -0.000001   0.000004
 1  1  6.00   896.29   0.200   0.096  54.753   291.0049    13.7745    34.9296   0.026645   0.000001  -0.000001
 1  1  6.00   896.34   0.200   0.076   3.359   347.7541    14.1471    35.0428   0.026700   0.000037   0.000006
