882.8342  46.6130  66.8063  19.1399  0.0471  0.1518
860.5165  117.4933  64.7266  10.4019  0.1794  0.4501
875.8256  79.7730  102.3771  11.4169  0.1664  0.4207
871.4992  105.0295  102.2071  10.2402  0.1686  0.4770
883.2104  50.6350  82.2843  20.8313  0.0791  0.2851
860.0099  25.9314  79.9847  10.8962  0.1720  0.4073
864.6010  38.7974  36.0207  28.9186  0.1628  0.3578
854.1692  67.0255  13.8797  30.5084  0.2680  0.7348
863.1972  103.1612  69.7862  29.4083  0.1680  0.4518
852.2515  41.2675  90.5053  29.7185  0.2086  0.5430
860.1357  94.9175  57.3104  17.8181  0.0903  0.3801
883.8173  86.3624  81.6617  20.2510  0.0143  0.2975
865.6979  4.5027  79.1402  28.2119  0.1510  0.3466
883.3007  42.8113  103.8875  20.8954  0.0287  0.2192
870.5004  105.5176  38.3093  10.5121  0.1816  0.4740
826.6304  81.8358  56.6052  9.0736  0.2617  0.6353
857.5779  11.3938  28.1216  11.3880  0.1633  0.4387
864.7854  43.5691  53.8902  29.9058  0.1794  0.4412
863.4601  18.8886  63.7116  29.2562  0.1552  0.3833
881.1531  61.4798  16.9146  22.5115  0.1146  0.3797
843.1530  7.4925  6.6896  30.5833  0.2416  0.6960
867.9448  117.9033  92.8893  28.5304  0.1551  0.3925
859.8625  93.0429  76.6632  10.4702  0.2041  0.5908
870.3786  98.4501  22.5626  12.1102  0.1474  0.3744
864.9431  124.6531  13.4287  24.0221  0.1416  0.3972
875.0905  72.7450  29.3277  25.4008  0.1439  0.3711
881.9702  67.9994  91.8507  20.0336  0.0530  0.2055
867.9839  64.2036  53.4892  29.5328  0.1459  0.3566
850.5111  55.4498  87.1830  9.7221  0.2339  0.6372
869.0439  2.0969  56.8184  29.3351  0.1581  0.3858
885.4796  102.3538  46.1441  21.1461  0.0610  0.2004
869.5604  83.8261  112.0974  28.1325  0.1501  0.3495
855.3951  75.5201  86.4924  30.5077  0.2327  0.7184
855.3281  98.1623  6.8562  10.9327  0.2005  0.6229
840.1379  69.1730  71.8040  7.7470  0.2805  0.7638
873.0800  19.4695  38.7956  11.7004  0.1519  0.4020
875.2880  119.5575  27.2492  27.3625  0.1136  0.2930
869.8095  28.5704  18.4663  12.0936  0.1435  0.3249
852.7775  84.8750  54.6540  31.0215  0.2268  0.5942
883.9629  51.8934  10.0220  20.7080  0.0671  0.1753
862.8391  50.5835  117.8672  29.0810  0.1790  0.4577
855.6513  33.1916  96.0200  10.6646  0.1850  0.4731
878.4531  99.6696  88.7786  13.2926  0.1080  0.3891
875.0869  106.9685  116.2375  13.3437  0.1180  0.4081
850.2184  15.8921  103.1489  29.4354  0.1812  0.4119
882.0593  16.4267  114.4763  20.9032  0.0775  0.2421
875.3666  82.7342  98.1003  26.4311  0.1296  0.3948
857.7631  81.7930  27.2182  29.1949  0.2056  0.6018
866.3992  77.9582  35.5315  11.1797  0.1539  0.4081
865.1156  54.5954  43.8579  10.9605  0.1746  0.4431
877.6086  64.5843  29.8704  11.6716  0.1338  0.4087
869.2770  52.4112  68.9680  29.6986  0.1881  0.4784
865.2135  31.4318  58.3954  10.7227  0.1704  0.4307
860.8254  6.8179  95.6004  11.0243  0.1625  0.3804
887.2207  70.7370  109.6927  18.2462  0.0329  0.1293
864.3441  111.6876  44.3088  29.1445  0.1967  0.4728
862.1814  66.5867  7.5498  10.1725  0.2003  0.5637
857.6675  66.6916  67.9656  15.7720  0.1544  0.4681
857.0868  22.7602  114.8778  11.3284  0.2107  0.4774
877.5966  93.2014  14.4589  28.5080  0.1401  0.3432
853.8972  116.0979  109.1569  29.3137  0.1951  0.4878
883.9539  45.5306  48.8619  18.2697  0.0863  0.1879
858.1559  37.1665  9.3111  9.9306  0.1964  0.5315
883.0165  75.1644  17.9667  17.5000  0.0540  0.2876
868.8962  23.2291  41.4785  29.2672  0.1628  0.4055
883.1786  80.8378  66.2742  17.7983  0.0617  0.1687
861.1226  25.5552  64.5391  10.4356  0.1768  0.4231
872.4716  110.6823  102.2303  10.6931  0.1846  0.4702
869.5253  12.9896  102.3586  10.2642  0.1715  0.5044
883.3700  84.6951  82.7424  22.0131  0.0536  0.1486
861.7253  54.9087  79.9118  10.9742  0.1683  0.3880
866.0527  67.9686  35.4551  28.6414  0.1521  0.3698
844.5219  94.7527  13.5595  31.4444  0.2548  0.6551
863.6978  11.4371  69.6959  29.4215  0.1706  0.4137
853.0023  69.5410  90.5479  29.3671  0.1930  0.4446
867.0824  7.3521  57.2227  17.3020  0.0484  0.0536
884.3280  119.8742  82.3245  21.7976  0.0516  0.1331
867.6888  34.4528  78.7211  28.0979  0.1475  0.3528
884.8772  77.6962  103.5829  20.4407  0.0332  0.0877
867.9597  13.8481  38.3771  10.2652  0.1837  0.4416
829.3241  108.2121  56.8528  10.0883  0.2281  0.5475
860.3539  41.4221  28.5551  11.6598  0.1534  0.3775
863.8412  71.1315  54.1402  29.9563  0.1855  0.4913
865.4313  47.3214  63.7550  29.2062  0.1507  0.3564
875.1051  95.2485  17.0693  21.5012  0.0940  0.3208
841.7694  34.1044  6.4308  30.6538  0.2072  0.6114
868.4033  27.5286  92.4338  28.4538  0.1501  0.3593
857.8567  1.4191  76.9231  10.3681  0.1990  0.6433
871.1199  8.7373  22.6182  12.3096  0.1421  0.3218
864.9803  38.1877  14.1970  23.0888  0.0642  0.2127
868.8684  104.7957  29.3725  24.3889  0.1561  0.4598
883.0408  101.7663  91.8948  18.4091  0.0521  0.1357
869.6398  92.0446  52.9605  29.7087  0.1439  0.3287
849.9333  82.6259  87.8869  9.8374  0.2110  0.5048
869.6889  30.5819  57.0486  29.0844  0.1509  0.3848
882.1818  16.1110  46.9851  20.4194  0.0989  0.3321
869.4026  114.9498  112.2466  28.3748  0.1660  0.3823
851.6204  103.1454  86.9276  29.9663  0.2180  0.6959
855.6059  7.8941  6.4292  11.4533  0.1850  0.5569
835.7694  93.0439  72.2191  8.0018  0.2350  0.6551
872.2820  49.2536  38.8053  11.2020  0.1606  0.3747
876.1291  30.5366  27.4499  27.6450  0.1192  0.3105
871.0988  59.0897  18.8250  12.6663  0.1406  0.3055
851.0138  111.2485  54.7787  30.7149  0.2185  0.6079
884.2673  85.5532  9.3616  20.1102  0.0517  0.1645
862.7620  79.9390  117.6745  29.1289  0.1790  0.4565
858.3791  61.7180  96.1660  10.9691  0.1670  0.3577
878.6819  10.7552  88.3005  13.1056  0.1110  0.3526
875.4983  18.4975  116.7182  12.7113  0.1282  0.4370
854.0368  44.1466  102.7383  29.0626  0.1691  0.3835
